id,employeeId,courseName,skills,courseDepartment,certificationLink,status
CERT1408,JMD454,Python,Python,Data Science,http://sanchez.com/,Reject
CERT1410,JMD454,Angular,Angular,Development,http://clark-steele.com/,Reject
CERT1411,JMD454,Reactjs,Reactjs,Development,https://henderson.com/,Reject
CERT1413,JMD455,Node,Node,Development,https://choi-johnson.com/,Reject
CERT1416,JMD456,GCP,GCP,Cloud,http://ross.net/,Reject
CERT1421,JMD458,AWS,AWS,Cloud,https://russell.info/,Reject
CERT1423,JMD458,Redis,Redis,Cloud,https://mendoza-calhoun.org/,Reject
CERT1427,JMD459,AWS,AWS,Cloud,http://kelley.biz/,Reject
CERT1428,JMD460,Big Data,Big Data,Data Science,https://dunlap-reeves.com/,Reject
CERT1429,JMD460,Applied ML,Applied ML,Data Science,https://ortiz-medina.info/,Reject
CERT1430,JMD460,Python,Python,Data Science,http://phillips.biz/,Reject
CERT1431,JMD460,React Native,React Native,Development,https://www.romero.com/,Reject
CERT1433,JMD461,Python,Python,Data Science,https://davis.org/,Reject
CERT1434,JMD461,Python,Python,Data Engineering,https://neal.com/,Reject
CERT1437,JMD462,Python,Python,Data Science,http://www.bright.com/,Reject
CERT1438,JMD462,Next Js,Next Js,Development,http://www.barnes.com/,Reject
CERT1440,JMD463,AWS,AWS,Cloud,http://www.carr.net/,Reject
CERT1441,JMD463,Azure,Azure,Cloud,https://www.walters.com/,Reject
CERT1444,JMD464,Web Scraping,Web Scraping,Data Engineering,http://williams-hernandez.info/,Reject
CERT1448,JMD466,Reactjs,Reactjs,Development,https://www.smith-mason.org/,Reject
CERT1449,JMD466,Angular,Angular,Development,http://www.adams.com/,Reject
CERT1453,JMD468,Applied ML,Applied ML,Data Science,https://www.herrera.net/,Reject
CERT1455,JMD469,Redis,Redis,Cloud,https://www.hodges-bruce.info/,Reject
CERT1456,JMD469,SnowFlake,SnowFlake,Data Engineering,https://phillips.com/,Reject
CERT1459,JMD471,Node,Node,Development,https://www.sanders-wright.com/,Reject
CERT1461,JMD471,Python,Python,Data Science,http://www.bowers.com/,Reject
CERT1462,JMD472,SnowFlake,SnowFlake,Data Engineering,http://hernandez.net/,Reject
CERT1464,JMD473,Applied ML,Applied ML,Data Science,https://www.west-brown.com/,Reject
CERT1467,JMD473,Azure,Azure,Cloud,https://www.byrd.com/,Reject
CERT1468,JMD474,Next Js,Next Js,Development,https://kelly.com/,Reject
CERT1469,JMD474,Web Scraping,Web Scraping,Data Engineering,https://jones.com/,Reject
CERT1472,JMD475,MySQL,MySQL,Data Engineering,https://www.herrera.com/,Reject
CERT1473,JMD475,Web Scraping,Web Scraping,Data Engineering,http://duke-terry.info/,Reject
CERT1474,JMD476,Reactjs,Reactjs,Development,https://www.wright.com/,Reject
CERT1475,JMD476,Node,Node,Development,http://jones.info/,Reject
CERT1478,JMD477,Flutter,Flutter,Development,http://www.santana-mathis.com/,Reject
CERT1479,JMD478,Azure,Azure,Cloud,https://barber.org/,Reject
CERT1480,JMD478,GCP,GCP,Cloud,http://dixon.com/,Reject
CERT1481,JMD478,Angular,Angular,Development,https://www.curry.com/,Reject
CERT1482,JMD478,Next Js,Next Js,Development,http://www.armstrong-wallace.biz/,Reject
CERT1486,JMD479,Flutter,Flutter,Development,http://moore-graham.com/,Reject
CERT1489,JMD479,AWS,AWS,Cloud,http://www.stewart.org/,Reject
CERT1490,JMD480,Python,Python,Data Science,http://martinez.org/,Reject
CERT1491,JMD480,DBT,DBT,Data Engineering,https://burke.biz/,Reject
CERT1494,JMD481,Flutter,Flutter,Development,http://www.chavez.com/,Reject
CERT1496,JMD481,Applied ML,Applied ML,Data Science,http://wright-campos.net/,Reject
CERT1498,JMD482,Redis,Redis,Cloud,https://clark-huffman.com/,Reject
CERT1499,JMD482,AWS,AWS,Cloud,https://diaz-smith.net/,Reject
CERT1501,JMD482,Data Bricks,Data Bricks,Data Engineering,http://www.coleman.com/,Reject
CERT1502,JMD482,DBT,DBT,Data Engineering,https://www.moore.net/,Reject
CERT1504,JMD483,Azure,Azure,Cloud,https://www.rodriguez-jones.com/,Reject
CERT1505,JMD483,Redis,Redis,Cloud,http://jackson.com/,Reject
CERT1511,JMD484,AWS,AWS,Cloud,http://www.cook-flowers.com/,Reject
CERT1512,JMD485,Applied ML,Applied ML,Data Science,http://www.wallace.biz/,Reject
CERT1513,JMD485,Angular,Angular,Development,http://brown.com/,Reject
CERT1517,JMD487,Next Js,Next Js,Development,https://www.ramirez.com/,Reject
CERT1518,JMD487,MySQL,MySQL,Data Engineering,https://www.tucker.com/,Reject
CERT1520,JMD489,Next Js,Next Js,Development,https://www.thomas.biz/,Reject
CERT1522,JMD490,Redis,Redis,Cloud,https://campbell.com/,Reject
CERT1524,JMD490,AWS,AWS,Cloud,http://www.guzman-campbell.com/,Reject
CERT1525,JMD491,Laravel,Laravel,Development,http://roth.com/,Reject
CERT1527,JMD491,SnowFlake,SnowFlake,Data Engineering,http://hernandez-hernandez.com/,Reject
CERT1530,JMD492,Next Js,Next Js,Development,http://www.hill.com/,Reject
CERT1532,JMD493,Python,Python,Data Engineering,http://www.sherman.com/,Reject
CERT1534,JMD493,Redis,Redis,Cloud,http://hernandez.net/,Reject
CERT1535,JMD494,GCP,GCP,Cloud,https://www.allen.com/,Reject
CERT1537,JMD494,AWS,AWS,Cloud,http://www.watts-parker.com/,Reject
CERT1539,JMD495,DBT,DBT,Data Engineering,https://james.com/,Reject
CERT1540,JMD495,SnowFlake,SnowFlake,Data Engineering,https://smith.com/,Reject
CERT1546,JMD497,Node,Node,Development,https://howard.com/,Reject
CERT1547,JMD497,Redis,Redis,Cloud,https://leblanc.com/,Reject
CERT1550,JMD499,Python,Python,Data Engineering,https://www.brown-cox.com/,Reject
CERT1552,JMD499,AWS,AWS,Cloud,https://alvarez.com/,Reject
CERT1556,JMD500,Azure,Azure,Cloud,https://www.myers.com/,Reject
