id,employeeId,assessmentId,courseName,skill,courseDepartment,testScore,status,noOfAttempts
SKS1402,JMD142,ASSESS1,Applied ML,Applied ML,Data Science,55.0,Reject,1
SKS1405,JMD142,ASSESS3,DBT,DBT,Data Engineering,19.0,Reject,2
SKS1406,JMD142,ASSESS3,MySQL,MySQL,Data Engineering,36.0,Reject,1
SKS1409,JMD143,ASSESS1,Next Js,Next Js,Development,56.0,Reject,2
SKS1410,JMD143,ASSESS2,Reactjs,Reactjs,Development,61.0,Reject,3
SKS1411,JMD143,ASSESS3,Next Js,Next Js,Development,34.0,Reject,2
SKS1414,JMD143,ASSESS5,AWS,AWS,Cloud,47.0,Reject,2
SKS1417,JMD144,ASSESS1,Applied ML,Applied ML,Data Science,43.0,Reject,1
SKS1418,JMD144,ASSESS2,Reactjs,Reactjs,Development,66.0,Reject,2
SKS1420,JMD144,ASSESS2,Laravel,Laravel,Development,22.0,Reject,3
SKS1422,JMD144,ASSESS3,Python,Python,Data Science,67.0,Reject,2
SKS1425,JMD144,ASSESS4,Azure,Azure,Cloud,54.0,Reject,3
SKS1427,JMD144,ASSESS5,Reactjs,Reactjs,Development,28.0,Reject,2
SKS1434,JMD145,ASSESS3,Laravel,Laravel,Development,53.0,Reject,1
SKS1436,JMD145,ASSESS4,Azure,Azure,Cloud,57.0,Reject,3
SKS1437,JMD145,ASSESS4,GCP,GCP,Cloud,47.0,Reject,2
SKS1438,JMD145,ASSESS5,Big Data,Big Data,Data Science,25.0,Reject,1
SKS1440,JMD146,ASSESS1,Azure,Azure,Cloud,23.0,Reject,3
SKS1441,JMD146,ASSESS1,Redis,Redis,Cloud,35.0,Reject,1
SKS1442,JMD146,ASSESS1,AWS,AWS,Cloud,31.0,Reject,2
SKS1444,JMD146,ASSESS2,Python,Python,Data Science,25.0,Reject,3
SKS1447,JMD146,ASSESS4,Flutter,Flutter,Development,37.0,Reject,2
SKS1448,JMD146,ASSESS4,Laravel,Laravel,Development,63.0,Reject,3
SKS1449,JMD146,ASSESS5,Python,Python,Data Engineering,23.0,Reject,1
SKS1452,JMD147,ASSESS2,GCP,GCP,Cloud,32.0,Reject,1
SKS1455,JMD147,ASSESS3,Web Scraping,Web Scraping,Data Engineering,28.0,Reject,1
SKS1456,JMD147,ASSESS3,MySQL,MySQL,Data Engineering,53.0,Reject,2
SKS1457,JMD147,ASSESS4,Web Scraping,Web Scraping,Data Engineering,10.0,Reject,2
SKS1458,JMD147,ASSESS4,SnowFlake,SnowFlake,Data Engineering,6.0,Reject,3
SKS1460,JMD148,ASSESS1,GCP,GCP,Cloud,35.0,Reject,2
SKS1462,JMD148,ASSESS2,Angular,Angular,Development,49.0,Reject,2
SKS1463,JMD148,ASSESS2,Node,Node,Development,19.0,Reject,1
SKS1464,JMD148,ASSESS2,Reactjs,Reactjs,Development,69.0,Reject,1
SKS1467,JMD148,ASSESS4,DBT,DBT,Data Engineering,64.0,Reject,2
SKS1469,JMD148,ASSESS5,Data Bricks,Data Bricks,Data Engineering,49.0,Reject,1
SKS1471,JMD149,ASSESS1,Data Bricks,Data Bricks,Data Engineering,31.0,Reject,3
SKS1472,JMD149,ASSESS1,MySQL,MySQL,Data Engineering,2.0,Reject,2
SKS1474,JMD149,ASSESS3,Node,Node,Development,48.0,Reject,2
SKS1478,JMD149,ASSESS5,Python,Python,Data Science,33.0,Reject,1
SKS1479,JMD149,ASSESS5,Big Data,Big Data,Data Science,39.0,Reject,3
SKS1480,JMD149,ASSESS5,Applied ML,Applied ML,Data Science,35.0,Reject,1
SKS1482,JMD150,ASSESS1,Python,Python,Data Engineering,26.0,Reject,1
SKS1483,JMD150,ASSESS1,Web Scraping,Web Scraping,Data Engineering,38.0,Reject,3
SKS1484,JMD150,ASSESS2,Python,Python,Data Engineering,4.0,Reject,1
SKS1486,JMD150,ASSESS3,Python,Python,Data Engineering,41.0,Reject,3
SKS1487,JMD150,ASSESS4,React Native,React Native,Development,50.0,Reject,3
SKS1488,JMD150,ASSESS4,Next Js,Next Js,Development,48.0,Reject,1
SKS1490,JMD150,ASSESS5,Big Data,Big Data,Data Science,27.0,Reject,1
SKS1492,JMD151,ASSESS1,Python,Python,Data Science,6.0,Reject,1
SKS1493,JMD151,ASSESS2,Big Data,Big Data,Data Science,4.0,Reject,1
SKS1496,JMD151,ASSESS5,AWS,AWS,Cloud,49.0,Reject,2
SKS1497,JMD151,ASSESS5,Redis,Redis,Cloud,4.0,Reject,2
SKS1500,JMD152,ASSESS1,Applied ML,Applied ML,Data Science,50.0,Reject,2
SKS1501,JMD152,ASSESS2,MySQL,MySQL,Data Engineering,65.0,Reject,3
SKS1502,JMD152,ASSESS3,Python,Python,Data Engineering,25.0,Reject,2
SKS1503,JMD152,ASSESS4,Redis,Redis,Cloud,23.0,Reject,3
SKS1505,JMD152,ASSESS5,Azure,Azure,Cloud,25.0,Reject,3
SKS1508,JMD153,ASSESS1,GCP,GCP,Cloud,28.0,Reject,2
SKS1509,JMD153,ASSESS2,Data Bricks,Data Bricks,Data Engineering,9.0,Reject,1
SKS1510,JMD153,ASSESS3,SnowFlake,SnowFlake,Data Engineering,62.0,Reject,2
SKS1511,JMD153,ASSESS3,Web Scraping,Web Scraping,Data Engineering,54.0,Reject,2
SKS1512,JMD153,ASSESS3,DBT,DBT,Data Engineering,13.0,Reject,1
SKS1513,JMD153,ASSESS4,DBT,DBT,Data Engineering,6.0,Reject,1
SKS1514,JMD153,ASSESS4,Web Scraping,Web Scraping,Data Engineering,26.0,Reject,1
SKS1517,JMD154,ASSESS2,Python,Python,Data Engineering,4.0,Reject,2
SKS1518,JMD154,ASSESS3,Big Data,Big Data,Data Science,64.0,Reject,1
SKS1520,JMD154,ASSESS4,Node,Node,Development,13.0,Reject,2
SKS1521,JMD154,ASSESS4,Angular,Angular,Development,24.0,Reject,3
SKS1524,JMD154,ASSESS5,Redis,Redis,Cloud,53.0,Reject,3
SKS1525,JMD155,ASSESS1,GCP,GCP,Cloud,36.0,Reject,3
SKS1527,JMD155,ASSESS2,Applied ML,Applied ML,Data Science,43.0,Reject,1
SKS1528,JMD155,ASSESS2,Big Data,Big Data,Data Science,56.0,Reject,2
SKS1530,JMD155,ASSESS3,AWS,AWS,Cloud,6.0,Reject,2
SKS1531,JMD155,ASSESS3,GCP,GCP,Cloud,21.0,Reject,1
SKS1532,JMD155,ASSESS3,Azure,Azure,Cloud,1.0,Reject,1
SKS1534,JMD155,ASSESS4,Python,Python,Data Science,34.0,Reject,1
SKS1540,JMD156,ASSESS3,React Native,React Native,Development,49.0,Reject,2
SKS1542,JMD156,ASSESS3,Reactjs,Reactjs,Development,26.0,Reject,2
SKS1544,JMD156,ASSESS5,DBT,DBT,Data Engineering,52.0,Reject,1
SKS1548,JMD157,ASSESS1,React Native,React Native,Development,23.0,Reject,3
SKS1549,JMD157,ASSESS2,SnowFlake,SnowFlake,Data Engineering,30.0,Reject,2
SKS1550,JMD157,ASSESS2,DBT,DBT,Data Engineering,4.0,Reject,3
SKS1551,JMD157,ASSESS2,MySQL,MySQL,Data Engineering,62.0,Reject,1
SKS1553,JMD157,ASSESS3,Flutter,Flutter,Development,21.0,Reject,3
SKS1554,JMD157,ASSESS3,Laravel,Laravel,Development,14.0,Reject,1
SKS1555,JMD157,ASSESS4,MySQL,MySQL,Data Engineering,28.0,Reject,3
SKS1556,JMD157,ASSESS5,Flutter,Flutter,Development,43.0,Reject,1
SKS1557,JMD157,ASSESS5,Laravel,Laravel,Development,15.0,Reject,1
SKS1560,JMD158,ASSESS1,MySQL,MySQL,Data Engineering,26.0,Reject,2
SKS1563,JMD158,ASSESS3,Applied ML,Applied ML,Data Science,56.0,Reject,2
SKS1566,JMD158,ASSESS4,Next Js,Next Js,Development,58.0,Reject,1
SKS1571,JMD159,ASSESS1,Applied ML,Applied ML,Data Science,8.0,Reject,3
SKS1574,JMD159,ASSESS3,AWS,AWS,Cloud,22.0,Reject,2
SKS1575,JMD159,ASSESS3,Redis,Redis,Cloud,46.0,Reject,1
SKS1577,JMD159,ASSESS5,MySQL,MySQL,Data Engineering,10.0,Reject,2
SKS1579,JMD160,ASSESS1,AWS,AWS,Cloud,50.0,Reject,2
SKS1580,JMD160,ASSESS2,Python,Python,Data Science,43.0,Reject,2
SKS1583,JMD160,ASSESS4,Next Js,Next Js,Development,59.0,Reject,1
SKS1584,JMD160,ASSESS4,Laravel,Laravel,Development,16.0,Reject,3
SKS1585,JMD160,ASSESS5,Next Js,Next Js,Development,41.0,Reject,3
SKS1586,JMD161,ASSESS1,Flutter,Flutter,Development,29.0,Reject,3
SKS1589,JMD161,ASSESS3,Web Scraping,Web Scraping,Data Engineering,21.0,Reject,2
SKS1592,JMD161,ASSESS5,AWS,AWS,Cloud,49.0,Reject,1
SKS1597,JMD162,ASSESS3,Node,Node,Development,47.0,Reject,2
SKS1598,JMD162,ASSESS4,MySQL,MySQL,Data Engineering,35.012455516014235,Reject,3
SKS1600,JMD162,ASSESS5,Next Js,Next Js,Development,15.0,Reject,1
SKS1603,JMD163,ASSESS1,React Native,React Native,Development,48.0,Reject,2
SKS1604,JMD163,ASSESS1,Flutter,Flutter,Development,3.0,Reject,1
SKS1607,JMD163,ASSESS4,Big Data,Big Data,Data Science,18.0,Reject,1
SKS1609,JMD163,ASSESS4,Python,Python,Data Science,65.0,Reject,1
SKS1611,JMD164,ASSESS1,GCP,GCP,Cloud,37.0,Reject,2
SKS1614,JMD164,ASSESS4,Azure,Azure,Cloud,50.0,Reject,3
SKS1615,JMD164,ASSESS4,Redis,Redis,Cloud,55.0,Reject,2
SKS1619,JMD165,ASSESS1,Python,Python,Data Engineering,24.0,Reject,2
SKS1621,JMD165,ASSESS2,Web Scraping,Web Scraping,Data Engineering,66.0,Reject,1
SKS1622,JMD165,ASSESS3,MySQL,MySQL,Data Engineering,63.0,Reject,2
SKS1623,JMD165,ASSESS4,Python,Python,Data Engineering,58.0,Reject,2
SKS1628,JMD165,ASSESS5,Laravel,Laravel,Development,23.0,Reject,1
SKS1629,JMD166,ASSESS1,GCP,GCP,Cloud,24.0,Reject,2
SKS1633,JMD166,ASSESS3,Flutter,Flutter,Development,29.0,Reject,3
SKS1636,JMD166,ASSESS4,Redis,Redis,Cloud,15.0,Reject,2
SKS1637,JMD166,ASSESS5,Node,Node,Development,33.0,Reject,1
SKS1638,JMD166,ASSESS5,Next Js,Next Js,Development,34.0,Reject,3
SKS1640,JMD167,ASSESS1,MySQL,MySQL,Data Engineering,67.0,Reject,1
SKS1641,JMD167,ASSESS2,Reactjs,Reactjs,Development,7.0,Reject,3
SKS1642,JMD167,ASSESS3,Applied ML,Applied ML,Data Science,66.0,Reject,2
SKS1647,JMD167,ASSESS5,Angular,Angular,Development,4.0,Reject,1
SKS1648,JMD167,ASSESS5,Laravel,Laravel,Development,67.0,Reject,2
SKS1649,JMD168,ASSESS1,Reactjs,Reactjs,Development,11.0,Reject,3
SKS1651,JMD168,ASSESS2,Angular,Angular,Development,55.0,Reject,3
SKS1653,JMD168,ASSESS2,Reactjs,Reactjs,Development,6.0,Reject,1
SKS1656,JMD168,ASSESS4,Web Scraping,Web Scraping,Data Engineering,52.0,Reject,1
SKS1657,JMD168,ASSESS5,MySQL,MySQL,Data Engineering,37.0,Reject,1
SKS1660,JMD169,ASSESS1,React Native,React Native,Development,66.0,Reject,1
SKS1663,JMD169,ASSESS2,Python,Python,Data Science,69.0,Reject,3
SKS1664,JMD169,ASSESS2,Big Data,Big Data,Data Science,23.0,Reject,1
SKS1665,JMD169,ASSESS3,MySQL,MySQL,Data Engineering,38.0,Reject,2
SKS1670,JMD169,ASSESS5,Redis,Redis,Cloud,51.0,Reject,2
SKS1671,JMD169,ASSESS5,Azure,Azure,Cloud,17.0,Reject,3
SKS1672,JMD170,ASSESS1,Big Data,Big Data,Data Science,8.0,Reject,3
SKS1675,JMD170,ASSESS2,Laravel,Laravel,Development,31.0,Reject,1
SKS1676,JMD170,ASSESS2,Reactjs,Reactjs,Development,64.0,Reject,1
SKS1682,JMD171,ASSESS1,Applied ML,Applied ML,Data Science,26.0,Reject,3
SKS1687,JMD171,ASSESS4,Applied ML,Applied ML,Data Science,22.0,Reject,3
SKS1688,JMD171,ASSESS4,Big Data,Big Data,Data Science,3.0,Reject,1
SKS1689,JMD171,ASSESS4,Python,Python,Data Science,43.0,Reject,2
SKS1694,JMD172,ASSESS1,Python,Python,Data Engineering,69.0,Reject,2
SKS1695,JMD172,ASSESS2,Python,Python,Data Science,5.0,Reject,2
SKS1696,JMD172,ASSESS3,SnowFlake,SnowFlake,Data Engineering,41.0,Reject,2
SKS1697,JMD172,ASSESS4,Azure,Azure,Cloud,38.0,Reject,1
SKS1699,JMD172,ASSESS5,Web Scraping,Web Scraping,Data Engineering,30.0,Reject,2
SKS1701,JMD173,ASSESS1,DBT,DBT,Data Engineering,38.0,Reject,1
SKS1702,JMD173,ASSESS2,MySQL,MySQL,Data Engineering,70.0,Reject,1
SKS1704,JMD173,ASSESS3,SnowFlake,SnowFlake,Data Engineering,67.0,Reject,1
SKS1705,JMD173,ASSESS4,Reactjs,Reactjs,Development,36.0,Reject,3
SKS1713,JMD174,ASSESS3,React Native,React Native,Development,69.0,Reject,1
SKS1723,JMD175,ASSESS2,Redis,Redis,Cloud,48.0,Reject,2
SKS1725,JMD175,ASSESS3,Big Data,Big Data,Data Science,35.0,Reject,2
SKS1727,JMD175,ASSESS4,Laravel,Laravel,Development,6.0,Reject,1
SKS1728,JMD175,ASSESS5,GCP,GCP,Cloud,32.0,Reject,3
SKS1730,JMD176,ASSESS2,Web Scraping,Web Scraping,Data Engineering,22.0,Reject,1
SKS1734,JMD176,ASSESS5,Applied ML,Applied ML,Data Science,64.0,Reject,3
SKS1736,JMD176,ASSESS5,Big Data,Big Data,Data Science,12.0,Reject,3
SKS1737,JMD177,ASSESS1,DBT,DBT,Data Engineering,11.0,Reject,1
SKS1738,JMD177,ASSESS1,MySQL,MySQL,Data Engineering,61.0,Reject,2
SKS1740,JMD177,ASSESS2,Python,Python,Data Science,1.0,Reject,2
SKS1741,JMD177,ASSESS2,Big Data,Big Data,Data Science,38.0,Reject,2
SKS1742,JMD177,ASSESS2,Applied ML,Applied ML,Data Science,32.0,Reject,3
SKS1745,JMD177,ASSESS3,Applied ML,Applied ML,Data Science,9.0,Reject,3
SKS1746,JMD177,ASSESS4,Python,Python,Data Engineering,4.0,Reject,2
SKS1747,JMD177,ASSESS5,GCP,GCP,Cloud,6.0,Reject,2
SKS1748,JMD178,ASSESS1,Big Data,Big Data,Data Science,45.0,Reject,1
SKS1749,JMD178,ASSESS2,Python,Python,Data Science,33.0,Reject,2
SKS1752,JMD178,ASSESS4,Redis,Redis,Cloud,54.0,Reject,1
SKS1756,JMD178,ASSESS5,React Native,React Native,Development,47.0,Reject,3
SKS1762,JMD179,ASSESS3,GCP,GCP,Cloud,66.0,Reject,2
SKS1769,JMD180,ASSESS2,SnowFlake,SnowFlake,Data Engineering,49.0,Reject,3
SKS1773,JMD180,ASSESS4,Laravel,Laravel,Development,28.0,Reject,3
SKS1775,JMD180,ASSESS5,Python,Python,Data Science,9.0,Reject,2
SKS1776,JMD180,ASSESS5,Applied ML,Applied ML,Data Science,48.0,Reject,1
SKS1777,JMD180,ASSESS5,Big Data,Big Data,Data Science,65.0,Reject,2
SKS1779,JMD181,ASSESS1,Applied ML,Applied ML,Data Science,46.0,Reject,3
SKS1781,JMD181,ASSESS2,Azure,Azure,Cloud,15.0,Reject,3
SKS1785,JMD181,ASSESS4,Applied ML,Applied ML,Data Science,61.0,Reject,3
SKS1786,JMD181,ASSESS4,Big Data,Big Data,Data Science,58.0,Reject,3
SKS1787,JMD181,ASSESS5,Applied ML,Applied ML,Data Science,35.570747217806044,Reject,1
SKS1788,JMD182,ASSESS1,React Native,React Native,Development,36.0,Reject,3
SKS1793,JMD182,ASSESS4,Reactjs,Reactjs,Development,9.0,Reject,2
SKS1795,JMD182,ASSESS4,Next Js,Next Js,Development,51.0,Reject,3
SKS1796,JMD182,ASSESS5,DBT,DBT,Data Engineering,18.0,Reject,2
SKS1805,JMD183,ASSESS4,Node,Node,Development,39.0,Reject,3
SKS1806,JMD183,ASSESS4,Angular,Angular,Development,16.0,Reject,2
SKS1807,JMD183,ASSESS5,SnowFlake,SnowFlake,Data Engineering,14.0,Reject,1
SKS1808,JMD183,ASSESS5,MySQL,MySQL,Data Engineering,47.0,Reject,1
SKS1810,JMD184,ASSESS1,Angular,Angular,Development,66.0,Reject,1
SKS1812,JMD184,ASSESS2,Python,Python,Data Science,3.0,Reject,1
SKS1813,JMD184,ASSESS2,Applied ML,Applied ML,Data Science,24.0,Reject,3
SKS1814,JMD184,ASSESS3,Python,Python,Data Science,21.0,Reject,3
SKS1817,JMD184,ASSESS4,Flutter,Flutter,Development,63.0,Reject,1
SKS1818,JMD184,ASSESS5,Data Bricks,Data Bricks,Data Engineering,10.0,Reject,1
SKS1819,JMD184,ASSESS5,DBT,DBT,Data Engineering,36.0,Reject,2
SKS1820,JMD184,ASSESS5,MySQL,MySQL,Data Engineering,8.0,Reject,3
SKS1821,JMD185,ASSESS1,Applied ML,Applied ML,Data Science,56.0,Reject,1
SKS1827,JMD185,ASSESS4,Applied ML,Applied ML,Data Science,23.0,Reject,1
SKS1835,JMD186,ASSESS3,Python,Python,Data Engineering,40.0,Reject,3
SKS1836,JMD186,ASSESS3,Web Scraping,Web Scraping,Data Engineering,63.0,Reject,2
SKS1837,JMD186,ASSESS4,Python,Python,Data Engineering,24.0,Reject,1
SKS1839,JMD186,ASSESS5,AWS,AWS,Cloud,33.0,Reject,2
SKS1845,JMD187,ASSESS4,Applied ML,Applied ML,Data Science,57.0,Reject,2
SKS1846,JMD187,ASSESS5,Flutter,Flutter,Development,10.0,Reject,3
SKS1847,JMD187,ASSESS5,Node,Node,Development,63.0,Reject,2
SKS1849,JMD188,ASSESS1,React Native,React Native,Development,55.0,Reject,1
SKS1851,JMD188,ASSESS2,AWS,AWS,Cloud,11.0,Reject,2
SKS1852,JMD188,ASSESS2,Azure,Azure,Cloud,48.0,Reject,3
SKS1856,JMD188,ASSESS4,Applied ML,Applied ML,Data Science,70.0,Reject,2
SKS1859,JMD189,ASSESS1,Next Js,Next Js,Development,33.0,Reject,2
SKS1860,JMD189,ASSESS1,Laravel,Laravel,Development,19.0,Reject,2
SKS1861,JMD189,ASSESS2,GCP,GCP,Cloud,41.0,Reject,1
SKS1862,JMD189,ASSESS2,Redis,Redis,Cloud,10.0,Reject,3
SKS1863,JMD189,ASSESS2,AWS,AWS,Cloud,18.0,Reject,2
SKS1865,JMD189,ASSESS3,Laravel,Laravel,Development,34.0,Reject,3
SKS1866,JMD189,ASSESS3,React Native,React Native,Development,57.0,Reject,2
SKS1873,JMD190,ASSESS2,Redis,Redis,Cloud,62.0,Reject,1
SKS1876,JMD190,ASSESS4,Python,Python,Data Science,39.0,Reject,2
SKS1878,JMD190,ASSESS5,MySQL,MySQL,Data Engineering,33.0,Reject,3
SKS1880,JMD191,ASSESS1,Big Data,Big Data,Data Science,25.0,Reject,3
SKS1883,JMD191,ASSESS2,GCP,GCP,Cloud,49.0,Reject,3
SKS1885,JMD191,ASSESS4,Python,Python,Data Science,17.0,Reject,3
SKS1886,JMD191,ASSESS4,Applied ML,Applied ML,Data Science,50.0,Reject,2
SKS1887,JMD191,ASSESS4,Big Data,Big Data,Data Science,63.0,Reject,1
SKS1889,JMD191,ASSESS5,GCP,GCP,Cloud,38.0,Reject,1
SKS1890,JMD192,ASSESS1,Applied ML,Applied ML,Data Science,68.0,Reject,3
SKS1892,JMD192,ASSESS3,React Native,React Native,Development,16.0,Reject,3
SKS1894,JMD192,ASSESS4,Redis,Redis,Cloud,30.0,Reject,1
SKS1897,JMD192,ASSESS5,Azure,Azure,Cloud,20.0,Reject,1
SKS1899,JMD193,ASSESS1,Redis,Redis,Cloud,33.0,Reject,2
SKS1900,JMD193,ASSESS1,GCP,GCP,Cloud,53.0,Reject,2
SKS1901,JMD193,ASSESS2,Angular,Angular,Development,68.0,Reject,3
SKS1904,JMD193,ASSESS4,Redis,Redis,Cloud,20.0,Reject,3
SKS1907,JMD193,ASSESS5,DBT,DBT,Data Engineering,68.0,Reject,3
SKS1910,JMD194,ASSESS1,Big Data,Big Data,Data Science,29.0,Reject,1
SKS1911,JMD194,ASSESS2,Applied ML,Applied ML,Data Science,44.0,Reject,3
SKS1912,JMD194,ASSESS2,Big Data,Big Data,Data Science,33.0,Reject,2
SKS1913,JMD194,ASSESS3,Web Scraping,Web Scraping,Data Engineering,64.0,Reject,2
SKS1916,JMD194,ASSESS5,Big Data,Big Data,Data Science,18.0,Reject,2
SKS1918,JMD195,ASSESS1,SnowFlake,SnowFlake,Data Engineering,27.0,Reject,1
SKS1919,JMD195,ASSESS1,MySQL,MySQL,Data Engineering,3.0,Reject,2
SKS1920,JMD195,ASSESS2,MySQL,MySQL,Data Engineering,37.0,Reject,3
SKS1921,JMD195,ASSESS2,Web Scraping,Web Scraping,Data Engineering,22.0,Reject,2
SKS1922,JMD195,ASSESS3,Python,Python,Data Science,44.0,Reject,3
SKS1926,JMD195,ASSESS4,Angular,Angular,Development,50.0,Reject,2
SKS1928,JMD195,ASSESS5,Angular,Angular,Development,63.0,Reject,2
SKS1931,JMD196,ASSESS2,DBT,DBT,Data Engineering,64.0,Reject,1
SKS1934,JMD196,ASSESS3,SnowFlake,SnowFlake,Data Engineering,6.0,Reject,2
SKS1940,JMD197,ASSESS1,AWS,AWS,Cloud,2.0,Reject,2
SKS1941,JMD197,ASSESS2,Laravel,Laravel,Development,69.0,Reject,1
SKS1942,JMD197,ASSESS3,Big Data,Big Data,Data Science,69.0,Reject,2
SKS1943,JMD197,ASSESS3,Applied ML,Applied ML,Data Science,22.0,Reject,1
SKS1944,JMD197,ASSESS4,Redis,Redis,Cloud,14.0,Reject,3
SKS1946,JMD197,ASSESS4,GCP,GCP,Cloud,37.0,Reject,3
SKS1948,JMD197,ASSESS5,Big Data,Big Data,Data Science,6.0,Reject,2
SKS1950,JMD198,ASSESS1,Applied ML,Applied ML,Data Science,26.0,Reject,3
SKS1951,JMD198,ASSESS1,Python,Python,Data Science,20.0,Reject,3
SKS1952,JMD198,ASSESS2,Laravel,Laravel,Development,18.0,Reject,1
SKS1954,JMD198,ASSESS2,Node,Node,Development,8.0,Reject,2
SKS1955,JMD198,ASSESS3,Azure,Azure,Cloud,57.0,Reject,3
SKS1956,JMD198,ASSESS3,AWS,AWS,Cloud,34.0,Reject,3
SKS1958,JMD198,ASSESS4,Python,Python,Data Science,67.0,Reject,3
SKS1959,JMD198,ASSESS4,Big Data,Big Data,Data Science,15.0,Reject,3
SKS1960,JMD198,ASSESS5,Flutter,Flutter,Development,32.0,Reject,2
SKS1963,JMD199,ASSESS2,Big Data,Big Data,Data Science,44.0,Reject,1
SKS1966,JMD199,ASSESS3,AWS,AWS,Cloud,10.0,Reject,1
SKS1967,JMD199,ASSESS3,Azure,Azure,Cloud,35.62128325508607,Reject,2
SKS1970,JMD199,ASSESS4,Big Data,Big Data,Data Science,28.0,Reject,1
SKS1973,JMD200,ASSESS1,Python,Python,Data Engineering,27.0,Reject,3
SKS1975,JMD200,ASSESS1,Data Bricks,Data Bricks,Data Engineering,32.0,Reject,2
SKS1976,JMD200,ASSESS2,SnowFlake,SnowFlake,Data Engineering,5.0,Reject,1
SKS1977,JMD200,ASSESS2,MySQL,MySQL,Data Engineering,57.0,Reject,2
SKS1978,JMD200,ASSESS3,Reactjs,Reactjs,Development,5.0,Reject,3
SKS1982,JMD200,ASSESS4,SnowFlake,SnowFlake,Data Engineering,24.0,Reject,3
SKS1983,JMD200,ASSESS4,Web Scraping,Web Scraping,Data Engineering,9.0,Reject,1
SKS1984,JMD200,ASSESS5,Angular,Angular,Development,51.0,Reject,2
SKS1985,JMD200,ASSESS5,Laravel,Laravel,Development,70.0,Reject,2
SKS1991,JMD201,ASSESS4,Azure,Azure,Cloud,21.0,Reject,1
SKS1996,JMD202,ASSESS1,SnowFlake,SnowFlake,Data Engineering,20.0,Reject,1
SKS1998,JMD202,ASSESS2,Big Data,Big Data,Data Science,65.0,Reject,3
SKS2003,JMD202,ASSESS4,Python,Python,Data Science,16.0,Reject,2
SKS2004,JMD202,ASSESS5,Python,Python,Data Engineering,65.0,Reject,1
SKS2005,JMD202,ASSESS5,MySQL,MySQL,Data Engineering,49.0,Reject,1
SKS2006,JMD202,ASSESS5,DBT,DBT,Data Engineering,19.0,Reject,2
SKS2007,JMD203,ASSESS1,MySQL,MySQL,Data Engineering,24.0,Reject,1
SKS2008,JMD203,ASSESS1,Data Bricks,Data Bricks,Data Engineering,36.0,Reject,3
SKS2009,JMD203,ASSESS1,Python,Python,Data Engineering,24.0,Reject,1
SKS2010,JMD203,ASSESS2,Python,Python,Data Engineering,41.0,Reject,3
SKS2012,JMD203,ASSESS3,Node,Node,Development,4.0,Reject,1
SKS2013,JMD203,ASSESS4,MySQL,MySQL,Data Engineering,51.0,Reject,3
SKS2014,JMD203,ASSESS5,Big Data,Big Data,Data Science,61.0,Reject,2
SKS2016,JMD203,ASSESS5,Python,Python,Data Science,70.0,Reject,1
SKS2018,JMD204,ASSESS2,Azure,Azure,Cloud,66.0,Reject,3
SKS2019,JMD204,ASSESS2,AWS,AWS,Cloud,31.0,Reject,2
SKS2020,JMD204,ASSESS2,Redis,Redis,Cloud,1.0,Reject,1
SKS2022,JMD204,ASSESS4,Azure,Azure,Cloud,65.0,Reject,2
SKS2025,JMD204,ASSESS5,Python,Python,Data Engineering,26.0,Reject,3
SKS2027,JMD205,ASSESS1,Next Js,Next Js,Development,13.0,Reject,1
SKS2028,JMD205,ASSESS2,Redis,Redis,Cloud,61.0,Reject,1
SKS2029,JMD205,ASSESS2,AWS,AWS,Cloud,9.0,Reject,2
SKS2031,JMD205,ASSESS3,Redis,Redis,Cloud,59.0,Reject,3
SKS2033,JMD205,ASSESS4,Python,Python,Data Science,30.0,Reject,2
SKS2035,JMD205,ASSESS5,Azure,Azure,Cloud,22.0,Reject,2
SKS2047,JMD207,ASSESS3,Reactjs,Reactjs,Development,40.0,Reject,3
SKS2049,JMD207,ASSESS4,Applied ML,Applied ML,Data Science,7.0,Reject,3
SKS2051,JMD208,ASSESS1,Laravel,Laravel,Development,11.0,Reject,3
SKS2052,JMD208,ASSESS1,React Native,React Native,Development,51.0,Reject,1
SKS2053,JMD208,ASSESS2,Next Js,Next Js,Development,14.0,Reject,2
SKS2055,JMD208,ASSESS3,Python,Python,Data Science,54.0,Reject,2
SKS2056,JMD208,ASSESS4,SnowFlake,SnowFlake,Data Engineering,18.0,Reject,3
SKS2057,JMD208,ASSESS5,Big Data,Big Data,Data Science,35.570747217806044,Reject,1
SKS2061,JMD209,ASSESS2,Python,Python,Data Science,41.0,Reject,3
SKS2063,JMD209,ASSESS4,Redis,Redis,Cloud,47.0,Reject,1
SKS2064,JMD209,ASSESS4,Azure,Azure,Cloud,49.0,Reject,1
SKS2068,JMD210,ASSESS2,Next Js,Next Js,Development,28.0,Reject,2
SKS2069,JMD210,ASSESS2,Flutter,Flutter,Development,31.0,Reject,3
SKS2070,JMD210,ASSESS3,Azure,Azure,Cloud,32.0,Reject,3
SKS2074,JMD211,ASSESS2,Python,Python,Data Science,54.0,Reject,3
SKS2075,JMD211,ASSESS2,Applied ML,Applied ML,Data Science,36.0,Reject,1
SKS2076,JMD211,ASSESS3,Redis,Redis,Cloud,62.0,Reject,3
SKS2077,JMD211,ASSESS4,AWS,AWS,Cloud,29.0,Reject,1
SKS2078,JMD211,ASSESS4,GCP,GCP,Cloud,25.0,Reject,3
SKS2079,JMD211,ASSESS5,Node,Node,Development,50.0,Reject,1
