id,employeeId,assessmentId,courseName,skill,courseDepartment,testScore,status,noOfAttempts
SKS2711,JMD274,ASSESS3,Next Js,Next Js,Development,70,Reject,1
SKS2712,JMD274,ASSESS4,Redis,Redis,Cloud,46,Reject,2
SKS2713,JMD274,ASSESS4,AWS,AWS,Cloud,100,Accept,3
SKS2714,JMD274,ASSESS5,Next Js,Next Js,Development,88,Accept,1
SKS2715,JMD275,ASSESS1,GCP,GCP,Cloud,40,Reject,2
SKS2716,JMD275,ASSESS2,Azure,Azure,Cloud,72,Accept,2
SKS2717,JMD275,ASSESS2,GCP,GCP,Cloud,47,Reject,1
SKS2718,JMD275,ASSESS3,DBT,DBT,Data Engineering,12,Reject,1
SKS2719,JMD275,ASSESS3,Python,Python,Data Engineering,46,Reject,2
SKS2720,JMD275,ASSESS4,Next Js,Next Js,Development,46,Reject,1
SKS2721,JMD275,ASSESS5,Azure,Azure,Cloud,9,Reject,2
SKS2722,JMD276,ASSESS1,Web Scraping,Web Scraping,Data Engineering,14,Reject,1
SKS2723,JMD276,ASSESS1,MySQL,MySQL,Data Engineering,57,Reject,1
SKS2724,JMD276,ASSESS1,DBT,DBT,Data Engineering,40,Reject,1
SKS2725,JMD276,ASSESS2,React Native,React Native,Development,53,Reject,2
SKS2726,JMD276,ASSESS2,Reactjs,Reactjs,Development,54,Reject,1
SKS2727,JMD276,ASSESS3,DBT,DBT,Data Engineering,57,Reject,1
SKS2728,JMD276,ASSESS4,Big Data,Big Data,Data Science,20,Reject,2
SKS2729,JMD276,ASSESS5,Azure,Azure,Cloud,6,Reject,1
SKS2730,JMD277,ASSESS1,Laravel,Laravel,Development,73,Accept,1
SKS2731,JMD277,ASSESS2,Flutter,Flutter,Development,81,Accept,2
SKS2732,JMD277,ASSESS3,Applied ML,Applied ML,Data Science,19,Reject,3
SKS2733,JMD277,ASSESS4,Python,Python,Data Science,46,Reject,3
SKS2734,JMD277,ASSESS4,Applied ML,Applied ML,Data Science,25,Reject,2
SKS2735,JMD277,ASSESS4,Big Data,Big Data,Data Science,68,Reject,3
SKS2736,JMD277,ASSESS5,Redis,Redis,Cloud,38,Reject,3
SKS2737,JMD277,ASSESS5,Azure,Azure,Cloud,94,Accept,3
SKS2738,JMD277,ASSESS5,GCP,GCP,Cloud,99,Accept,2
SKS2739,JMD278,ASSESS1,Big Data,Big Data,Data Science,70,Reject,1
SKS2740,JMD278,ASSESS1,Applied ML,Applied ML,Data Science,1,Reject,2
SKS2741,JMD278,ASSESS1,Python,Python,Data Science,92,Accept,3
SKS2742,JMD278,ASSESS2,SnowFlake,SnowFlake,Data Engineering,5,Reject,2
SKS2743,JMD278,ASSESS2,Web Scraping,Web Scraping,Data Engineering,55,Reject,2
SKS2744,JMD278,ASSESS3,Python,Python,Data Engineering,51,Reject,3
SKS2745,JMD278,ASSESS3,Data Bricks,Data Bricks,Data Engineering,41,Reject,2
SKS2746,JMD278,ASSESS3,MySQL,MySQL,Data Engineering,29,Reject,3
SKS2747,JMD278,ASSESS4,Azure,Azure,Cloud,72,Accept,3
SKS2748,JMD278,ASSESS5,MySQL,MySQL,Data Engineering,56,Reject,2
SKS2749,JMD278,ASSESS5,SnowFlake,SnowFlake,Data Engineering,77,Accept,3
SKS2750,JMD278,ASSESS5,Python,Python,Data Engineering,76,Accept,3
SKS2751,JMD279,ASSESS1,Reactjs,Reactjs,Development,65,Reject,3
SKS2752,JMD279,ASSESS1,Angular,Angular,Development,92,Accept,1
SKS2753,JMD279,ASSESS2,Angular,Angular,Development,31,Reject,3
SKS2754,JMD279,ASSESS3,Applied ML,Applied ML,Data Science,15,Reject,3
SKS2755,JMD279,ASSESS3,Big Data,Big Data,Data Science,5,Reject,1
SKS2756,JMD279,ASSESS4,Next Js,Next Js,Development,2,Reject,2
SKS2757,JMD279,ASSESS4,React Native,React Native,Development,62,Reject,1
SKS2758,JMD279,ASSESS5,Flutter,Flutter,Development,99,Accept,3
SKS2759,JMD279,ASSESS5,Next Js,Next Js,Development,81,Accept,2
SKS2760,JMD280,ASSESS1,Web Scraping,Web Scraping,Data Engineering,70,Reject,1
SKS2761,JMD280,ASSESS1,DBT,DBT,Data Engineering,40,Reject,1
SKS2762,JMD280,ASSESS2,SnowFlake,SnowFlake,Data Engineering,71,Accept,2
SKS2763,JMD280,ASSESS2,Web Scraping,Web Scraping,Data Engineering,93,Accept,1
SKS2764,JMD280,ASSESS3,SnowFlake,SnowFlake,Data Engineering,27,Reject,2
SKS2765,JMD280,ASSESS4,Redis,Redis,Cloud,84,Accept,1
SKS2766,JMD280,ASSESS5,Redis,Redis,Cloud,35,Reject,3
SKS2767,JMD280,ASSESS5,AWS,AWS,Cloud,92,Accept,3
SKS2768,JMD281,ASSESS1,Reactjs,Reactjs,Development,96,Accept,2
SKS2769,JMD281,ASSESS1,React Native,React Native,Development,38,Reject,3
SKS2770,JMD281,ASSESS1,Angular,Angular,Development,48,Reject,2
SKS2771,JMD281,ASSESS2,Python,Python,Data Engineering,74,Accept,1
SKS2772,JMD281,ASSESS2,Data Bricks,Data Bricks,Data Engineering,1,Reject,3
SKS2773,JMD281,ASSESS2,SnowFlake,SnowFlake,Data Engineering,47,Reject,1
SKS2774,JMD281,ASSESS3,Node,Node,Development,31,Reject,1
SKS2775,JMD281,ASSESS3,Flutter,Flutter,Development,37,Reject,3
SKS2776,JMD281,ASSESS4,Node,Node,Development,59,Reject,2
SKS2777,JMD281,ASSESS4,React Native,React Native,Development,32,Reject,3
SKS2778,JMD281,ASSESS5,Azure,Azure,Cloud,89,Accept,3
SKS2779,JMD282,ASSESS1,Python,Python,Data Science,81,Accept,2
SKS2780,JMD282,ASSESS1,Applied ML,Applied ML,Data Science,57,Reject,3
SKS2781,JMD282,ASSESS1,Big Data,Big Data,Data Science,92,Accept,3
SKS2782,JMD282,ASSESS2,DBT,DBT,Data Engineering,75,Accept,1
SKS2783,JMD282,ASSESS2,Data Bricks,Data Bricks,Data Engineering,74,Accept,2
SKS2784,JMD282,ASSESS3,AWS,AWS,Cloud,88,Accept,1
SKS2785,JMD282,ASSESS3,Azure,Azure,Cloud,72,Accept,3
SKS2786,JMD282,ASSESS4,Big Data,Big Data,Data Science,82,Accept,2
SKS2787,JMD282,ASSESS4,Applied ML,Applied ML,Data Science,71,Accept,3
SKS2788,JMD282,ASSESS5,SnowFlake,SnowFlake,Data Engineering,59,Reject,2
SKS2789,JMD282,ASSESS5,DBT,DBT,Data Engineering,75,Accept,1
SKS2790,JMD282,ASSESS5,Python,Python,Data Engineering,45,Reject,1
SKS2791,JMD283,ASSESS1,Next Js,Next Js,Development,67,Reject,3
SKS2792,JMD283,ASSESS1,Angular,Angular,Development,79,Accept,1
SKS2793,JMD283,ASSESS2,Python,Python,Data Science,78,Accept,1
SKS2794,JMD283,ASSESS2,Big Data,Big Data,Data Science,97,Accept,2
SKS2795,JMD283,ASSESS3,AWS,AWS,Cloud,72,Accept,2
SKS2796,JMD283,ASSESS3,GCP,GCP,Cloud,76,Accept,3
SKS2797,JMD283,ASSESS4,Big Data,Big Data,Data Science,16,Reject,3
SKS2798,JMD283,ASSESS5,Reactjs,Reactjs,Development,62,Reject,2
SKS2799,JMD284,ASSESS1,Redis,Redis,Cloud,93,Accept,2
SKS2800,JMD284,ASSESS2,Next Js,Next Js,Development,79,Accept,1
SKS2801,JMD284,ASSESS3,SnowFlake,SnowFlake,Data Engineering,67,Reject,1
SKS2802,JMD284,ASSESS3,Python,Python,Data Engineering,96,Accept,2
SKS2803,JMD284,ASSESS3,Data Bricks,Data Bricks,Data Engineering,76,Accept,3
SKS2804,JMD284,ASSESS4,Angular,Angular,Development,60,Reject,1
SKS2805,JMD284,ASSESS4,Flutter,Flutter,Development,16,Reject,3
SKS2806,JMD284,ASSESS4,Laravel,Laravel,Development,30,Reject,1
SKS2807,JMD284,ASSESS5,AWS,AWS,Cloud,79,Accept,2
SKS2808,JMD284,ASSESS5,Redis,Redis,Cloud,100,Accept,2
SKS2809,JMD284,ASSESS5,Azure,Azure,Cloud,90,Accept,2
SKS2810,JMD285,ASSESS1,Web Scraping,Web Scraping,Data Engineering,22,Reject,3
SKS2811,JMD285,ASSESS1,MySQL,MySQL,Data Engineering,44,Reject,2
SKS2812,JMD285,ASSESS2,Applied ML,Applied ML,Data Science,49,Reject,1
SKS2813,JMD285,ASSESS2,Python,Python,Data Science,32,Reject,1
SKS2814,JMD285,ASSESS2,Big Data,Big Data,Data Science,59,Reject,3
SKS2815,JMD285,ASSESS3,Laravel,Laravel,Development,50,Reject,1
SKS2816,JMD285,ASSESS4,Azure,Azure,Cloud,63,Reject,3
SKS2817,JMD285,ASSESS4,AWS,AWS,Cloud,33,Reject,1
SKS2818,JMD285,ASSESS5,MySQL,MySQL,Data Engineering,83,Accept,3
SKS2819,JMD286,ASSESS1,Big Data,Big Data,Data Science,96,Accept,2
SKS2820,JMD286,ASSESS1,Applied ML,Applied ML,Data Science,75,Accept,3
SKS2821,JMD286,ASSESS2,Applied ML,Applied ML,Data Science,75,Accept,3
SKS2822,JMD286,ASSESS2,Big Data,Big Data,Data Science,75,Accept,1
SKS2823,JMD286,ASSESS2,Python,Python,Data Science,92,Accept,1
SKS2824,JMD286,ASSESS3,Applied ML,Applied ML,Data Science,78,Accept,2
SKS2825,JMD286,ASSESS4,GCP,GCP,Cloud,13,Reject,1
SKS2826,JMD286,ASSESS4,Azure,Azure,Cloud,26,Reject,1
SKS2827,JMD286,ASSESS5,Data Bricks,Data Bricks,Data Engineering,82,Accept,1
SKS2828,JMD286,ASSESS5,Python,Python,Data Engineering,97,Accept,2
SKS2829,JMD287,ASSESS1,Big Data,Big Data,Data Science,81,Accept,1
SKS2830,JMD287,ASSESS2,Laravel,Laravel,Development,22,Reject,3
SKS2831,JMD287,ASSESS3,Reactjs,Reactjs,Development,80,Accept,3
SKS2832,JMD287,ASSESS4,Web Scraping,Web Scraping,Data Engineering,18,Reject,1
SKS2833,JMD287,ASSESS4,Python,Python,Data Engineering,29,Reject,1
SKS2834,JMD287,ASSESS4,SnowFlake,SnowFlake,Data Engineering,86,Accept,3
SKS2835,JMD287,ASSESS5,Data Bricks,Data Bricks,Data Engineering,6,Reject,2
SKS2836,JMD288,ASSESS1,Big Data,Big Data,Data Science,7,Reject,2
SKS2837,JMD288,ASSESS1,Applied ML,Applied ML,Data Science,94,Accept,3
SKS2838,JMD288,ASSESS1,Python,Python,Data Science,97,Accept,1
SKS2839,JMD288,ASSESS2,AWS,AWS,Cloud,52,Reject,1
SKS2840,JMD288,ASSESS2,Redis,Redis,Cloud,81,Accept,3
SKS2841,JMD288,ASSESS2,GCP,GCP,Cloud,76,Accept,3
SKS2842,JMD288,ASSESS3,Data Bricks,Data Bricks,Data Engineering,9,Reject,1
SKS2843,JMD288,ASSESS3,DBT,DBT,Data Engineering,88,Accept,3
SKS2844,JMD288,ASSESS3,Web Scraping,Web Scraping,Data Engineering,100,Accept,2
SKS2845,JMD288,ASSESS4,Web Scraping,Web Scraping,Data Engineering,55,Reject,2
SKS2846,JMD288,ASSESS5,Redis,Redis,Cloud,86,Accept,2
SKS2847,JMD288,ASSESS5,GCP,GCP,Cloud,45,Reject,1
SKS2848,JMD289,ASSESS1,Laravel,Laravel,Development,62,Reject,2
SKS2849,JMD289,ASSESS2,Applied ML,Applied ML,Data Science,84,Accept,2
SKS2850,JMD289,ASSESS2,Big Data,Big Data,Data Science,86,Accept,1
SKS2851,JMD289,ASSESS2,Python,Python,Data Science,29,Reject,2
SKS2852,JMD289,ASSESS3,Python,Python,Data Engineering,71,Accept,2
SKS2853,JMD289,ASSESS4,Redis,Redis,Cloud,74,Accept,1
SKS2854,JMD289,ASSESS4,GCP,GCP,Cloud,7,Reject,2
SKS2855,JMD289,ASSESS4,AWS,AWS,Cloud,76,Accept,3
SKS2856,JMD289,ASSESS5,Next Js,Next Js,Development,46,Reject,2
SKS2857,JMD289,ASSESS5,React Native,React Native,Development,35,Reject,3
SKS2858,JMD289,ASSESS5,Reactjs,Reactjs,Development,96,Accept,1
SKS2859,JMD290,ASSESS1,Azure,Azure,Cloud,77,Accept,3
SKS2860,JMD290,ASSESS2,DBT,DBT,Data Engineering,36,Reject,1
SKS2861,JMD290,ASSESS3,Python,Python,Data Science,61,Reject,1
SKS2862,JMD290,ASSESS4,Laravel,Laravel,Development,96,Accept,1
SKS2863,JMD290,ASSESS5,Reactjs,Reactjs,Development,53,Reject,2
SKS2864,JMD291,ASSESS1,DBT,DBT,Data Engineering,80,Accept,3
SKS2865,JMD291,ASSESS1,Data Bricks,Data Bricks,Data Engineering,61,Reject,1
SKS2866,JMD291,ASSESS2,Python,Python,Data Science,89,Accept,3
SKS2867,JMD291,ASSESS2,Applied ML,Applied ML,Data Science,57,Reject,1
SKS2868,JMD291,ASSESS2,Big Data,Big Data,Data Science,46,Reject,2
SKS2869,JMD291,ASSESS3,Python,Python,Data Engineering,96,Accept,1
SKS2870,JMD291,ASSESS3,Data Bricks,Data Bricks,Data Engineering,43,Reject,3
SKS2871,JMD291,ASSESS4,Node,Node,Development,79,Accept,3
SKS2872,JMD291,ASSESS4,Angular,Angular,Development,74,Accept,3
SKS2873,JMD291,ASSESS4,Next Js,Next Js,Development,98,Accept,2
SKS2874,JMD291,ASSESS5,Azure,Azure,Cloud,74,Accept,2
SKS2875,JMD291,ASSESS5,Redis,Redis,Cloud,69,Reject,3
SKS2876,JMD292,ASSESS1,AWS,AWS,Cloud,42,Reject,2
SKS2877,JMD292,ASSESS1,Azure,Azure,Cloud,7,Reject,3
SKS2878,JMD292,ASSESS1,Redis,Redis,Cloud,23,Reject,1
SKS2879,JMD292,ASSESS2,Next Js,Next Js,Development,97,Accept,1
SKS2880,JMD292,ASSESS3,Reactjs,Reactjs,Development,75,Accept,1
SKS2881,JMD292,ASSESS3,Node,Node,Development,74,Accept,3
SKS2882,JMD292,ASSESS3,Flutter,Flutter,Development,77,Accept,1
SKS2883,JMD292,ASSESS4,MySQL,MySQL,Data Engineering,8,Reject,3
SKS2884,JMD292,ASSESS4,SnowFlake,SnowFlake,Data Engineering,71,Accept,2
SKS2885,JMD292,ASSESS4,Web Scraping,Web Scraping,Data Engineering,76,Accept,2
SKS2886,JMD292,ASSESS5,GCP,GCP,Cloud,27,Reject,3
SKS2887,JMD293,ASSESS1,Node,Node,Development,32,Reject,3
SKS2888,JMD293,ASSESS1,Next Js,Next Js,Development,85,Accept,1
SKS2889,JMD293,ASSESS2,Python,Python,Data Engineering,80,Accept,2
SKS2890,JMD293,ASSESS2,DBT,DBT,Data Engineering,69,Reject,1
SKS2891,JMD293,ASSESS2,Data Bricks,Data Bricks,Data Engineering,3,Reject,2
SKS2892,JMD293,ASSESS3,AWS,AWS,Cloud,23,Reject,2
SKS2893,JMD293,ASSESS4,Applied ML,Applied ML,Data Science,38,Reject,3
SKS2894,JMD293,ASSESS4,Big Data,Big Data,Data Science,23,Reject,1
SKS2895,JMD293,ASSESS4,Python,Python,Data Science,23,Reject,2
SKS2896,JMD293,ASSESS5,MySQL,MySQL,Data Engineering,52,Reject,2
SKS2897,JMD294,ASSESS1,Data Bricks,Data Bricks,Data Engineering,72,Accept,3
SKS2898,JMD294,ASSESS2,Node,Node,Development,44,Reject,3
SKS2899,JMD294,ASSESS3,React Native,React Native,Development,94,Accept,1
SKS2900,JMD294,ASSESS3,Node,Node,Development,86,Accept,1
SKS2901,JMD294,ASSESS3,Flutter,Flutter,Development,81,Accept,1
SKS2902,JMD294,ASSESS4,Redis,Redis,Cloud,57,Reject,3
SKS2903,JMD294,ASSESS4,Azure,Azure,Cloud,64,Reject,1
SKS2904,JMD294,ASSESS4,AWS,AWS,Cloud,34,Reject,2
SKS2905,JMD294,ASSESS5,Node,Node,Development,65,Reject,1
SKS2906,JMD294,ASSESS5,Laravel,Laravel,Development,80,Accept,1
SKS2907,JMD295,ASSESS1,Redis,Redis,Cloud,77,Accept,3
SKS2908,JMD295,ASSESS1,GCP,GCP,Cloud,25,Reject,1
SKS2909,JMD295,ASSESS2,Python,Python,Data Engineering,56,Reject,1
SKS2910,JMD295,ASSESS3,Redis,Redis,Cloud,36,Reject,3
SKS2911,JMD295,ASSESS3,Azure,Azure,Cloud,40,Reject,3
SKS2912,JMD295,ASSESS4,Redis,Redis,Cloud,86,Accept,2
SKS2913,JMD295,ASSESS5,Next Js,Next Js,Development,99,Accept,3
SKS2914,JMD296,ASSESS1,GCP,GCP,Cloud,11,Reject,2
SKS2915,JMD296,ASSESS1,AWS,AWS,Cloud,73,Accept,1
SKS2916,JMD296,ASSESS1,Redis,Redis,Cloud,22,Reject,2
SKS2917,JMD296,ASSESS2,Redis,Redis,Cloud,78,Accept,2
SKS2918,JMD296,ASSESS2,AWS,AWS,Cloud,67,Reject,1
SKS2919,JMD296,ASSESS2,Azure,Azure,Cloud,45,Reject,1
SKS2920,JMD296,ASSESS3,Web Scraping,Web Scraping,Data Engineering,74,Accept,2
SKS2921,JMD296,ASSESS3,MySQL,MySQL,Data Engineering,39,Reject,1
SKS2922,JMD296,ASSESS4,Azure,Azure,Cloud,94,Accept,1
SKS2923,JMD296,ASSESS4,GCP,GCP,Cloud,34,Reject,3
SKS2924,JMD296,ASSESS5,SnowFlake,SnowFlake,Data Engineering,97,Accept,3
SKS2925,JMD296,ASSESS5,Web Scraping,Web Scraping,Data Engineering,93,Accept,3
SKS2926,JMD297,ASSESS1,Big Data,Big Data,Data Science,35,Reject,2
SKS2927,JMD297,ASSESS1,Applied ML,Applied ML,Data Science,45,Reject,2
SKS2928,JMD297,ASSESS1,Python,Python,Data Science,20,Reject,3
SKS2929,JMD297,ASSESS2,Data Bricks,Data Bricks,Data Engineering,94,Accept,1
SKS2930,JMD297,ASSESS2,Python,Python,Data Engineering,3,Reject,1
SKS2931,JMD297,ASSESS3,Azure,Azure,Cloud,93,Accept,3
SKS2932,JMD297,ASSESS4,Python,Python,Data Science,35,Reject,3
SKS2933,JMD297,ASSESS4,Applied ML,Applied ML,Data Science,14,Reject,1
SKS2934,JMD297,ASSESS5,Node,Node,Development,71,Accept,2
SKS2935,JMD298,ASSESS1,Python,Python,Data Engineering,79,Accept,1
SKS2936,JMD298,ASSESS1,SnowFlake,SnowFlake,Data Engineering,100,Accept,2
SKS2937,JMD298,ASSESS2,Python,Python,Data Engineering,83,Accept,1
SKS2938,JMD298,ASSESS3,DBT,DBT,Data Engineering,88,Accept,2
SKS2939,JMD298,ASSESS3,Data Bricks,Data Bricks,Data Engineering,100,Accept,2
SKS2940,JMD298,ASSESS4,Big Data,Big Data,Data Science,100,Accept,3
SKS2941,JMD298,ASSESS4,Python,Python,Data Science,10,Reject,2
SKS2942,JMD298,ASSESS5,Flutter,Flutter,Development,26,Reject,1
SKS2943,JMD298,ASSESS5,Node,Node,Development,90,Accept,1
SKS2944,JMD298,ASSESS5,React Native,React Native,Development,32,Reject,3
SKS2945,JMD299,ASSESS1,GCP,GCP,Cloud,82,Accept,2
SKS2946,JMD299,ASSESS1,Azure,Azure,Cloud,53,Reject,2
SKS2947,JMD299,ASSESS2,Big Data,Big Data,Data Science,95,Accept,3
SKS2948,JMD299,ASSESS2,Python,Python,Data Science,72,Accept,1
SKS2949,JMD299,ASSESS2,Applied ML,Applied ML,Data Science,5,Reject,1
SKS2950,JMD299,ASSESS3,Big Data,Big Data,Data Science,49,Reject,3
SKS2951,JMD299,ASSESS3,Python,Python,Data Science,87,Accept,3
SKS2952,JMD299,ASSESS3,Applied ML,Applied ML,Data Science,46,Reject,1
SKS2953,JMD299,ASSESS4,Applied ML,Applied ML,Data Science,90,Accept,3
SKS2954,JMD299,ASSESS5,Flutter,Flutter,Development,85,Accept,2
SKS2955,JMD299,ASSESS5,Reactjs,Reactjs,Development,40,Reject,1
SKS2956,JMD300,ASSESS1,AWS,AWS,Cloud,85,Accept,2
SKS2957,JMD300,ASSESS2,Big Data,Big Data,Data Science,74,Accept,1
SKS2958,JMD300,ASSESS3,Azure,Azure,Cloud,79,Accept,2
SKS2959,JMD300,ASSESS3,AWS,AWS,Cloud,33,Reject,3
SKS2960,JMD300,ASSESS4,MySQL,MySQL,Data Engineering,24,Reject,1
SKS2961,JMD300,ASSESS5,Python,Python,Data Science,43,Reject,2
SKS2962,JMD300,ASSESS5,Big Data,Big Data,Data Science,55,Reject,1
SKS2963,JMD301,ASSESS1,SnowFlake,SnowFlake,Data Engineering,99,Accept,1
SKS2964,JMD301,ASSESS1,Python,Python,Data Engineering,87,Accept,2
SKS2965,JMD301,ASSESS1,Data Bricks,Data Bricks,Data Engineering,60,Reject,1
SKS2966,JMD301,ASSESS2,AWS,AWS,Cloud,49,Reject,3
SKS2967,JMD301,ASSESS2,Redis,Redis,Cloud,97,Accept,1
SKS2968,JMD301,ASSESS2,Azure,Azure,Cloud,51,Reject,1
SKS2969,JMD301,ASSESS3,SnowFlake,SnowFlake,Data Engineering,32,Reject,2
SKS2970,JMD301,ASSESS3,Python,Python,Data Engineering,47,Reject,2
SKS2971,JMD301,ASSESS3,DBT,DBT,Data Engineering,70,Reject,2
SKS2972,JMD301,ASSESS4,AWS,AWS,Cloud,81,Accept,2
SKS2973,JMD301,ASSESS4,GCP,GCP,Cloud,72,Accept,3
SKS2974,JMD301,ASSESS4,Azure,Azure,Cloud,79,Accept,3
SKS2975,JMD301,ASSESS5,Flutter,Flutter,Development,91,Accept,2
SKS2976,JMD301,ASSESS5,Reactjs,Reactjs,Development,34,Reject,1
SKS2977,JMD302,ASSESS1,Big Data,Big Data,Data Science,84,Accept,1
SKS2978,JMD302,ASSESS2,Flutter,Flutter,Development,94,Accept,2
SKS2979,JMD302,ASSESS2,Reactjs,Reactjs,Development,16,Reject,2
SKS2980,JMD302,ASSESS2,Node,Node,Development,22,Reject,3
SKS2981,JMD302,ASSESS3,Web Scraping,Web Scraping,Data Engineering,30,Reject,3
SKS2982,JMD302,ASSESS3,Python,Python,Data Engineering,93,Accept,1
SKS2983,JMD302,ASSESS3,SnowFlake,SnowFlake,Data Engineering,80,Accept,2
SKS2984,JMD302,ASSESS4,GCP,GCP,Cloud,58,Reject,3
SKS2985,JMD302,ASSESS5,Node,Node,Development,10,Reject,1
SKS2986,JMD303,ASSESS1,Redis,Redis,Cloud,94,Accept,2
SKS2987,JMD303,ASSESS1,GCP,GCP,Cloud,48,Reject,2
SKS2988,JMD303,ASSESS2,Big Data,Big Data,Data Science,90,Accept,1
SKS2989,JMD303,ASSESS2,Python,Python,Data Science,19,Reject,2
SKS2990,JMD303,ASSESS3,DBT,DBT,Data Engineering,97,Accept,1
SKS2991,JMD303,ASSESS3,Web Scraping,Web Scraping,Data Engineering,95,Accept,3
SKS2992,JMD303,ASSESS3,Data Bricks,Data Bricks,Data Engineering,7,Reject,3
SKS2993,JMD303,ASSESS4,Flutter,Flutter,Development,90,Accept,1
SKS2994,JMD303,ASSESS5,Web Scraping,Web Scraping,Data Engineering,67,Reject,2
SKS2995,JMD303,ASSESS5,MySQL,MySQL,Data Engineering,81,Accept,2
SKS2996,JMD303,ASSESS5,SnowFlake,SnowFlake,Data Engineering,82,Accept,3
SKS2997,JMD304,ASSESS1,Big Data,Big Data,Data Science,83,Accept,2
SKS2998,JMD304,ASSESS2,Flutter,Flutter,Development,67,Reject,2
SKS2999,JMD304,ASSESS2,Next Js,Next Js,Development,63,Reject,2
SKS3000,JMD304,ASSESS3,SnowFlake,SnowFlake,Data Engineering,90,Accept,2
SKS3001,JMD304,ASSESS3,Web Scraping,Web Scraping,Data Engineering,88,Accept,1
SKS3002,JMD304,ASSESS3,MySQL,MySQL,Data Engineering,12,Reject,2
SKS3003,JMD304,ASSESS4,Flutter,Flutter,Development,78,Accept,1
SKS3004,JMD304,ASSESS4,Angular,Angular,Development,84,Accept,1
SKS3005,JMD304,ASSESS4,Next Js,Next Js,Development,74,Accept,3
SKS3006,JMD304,ASSESS5,Applied ML,Applied ML,Data Science,68,Reject,2
SKS3007,JMD304,ASSESS5,Big Data,Big Data,Data Science,45,Reject,3
SKS3008,JMD305,ASSESS1,Big Data,Big Data,Data Science,1,Reject,1
SKS3009,JMD305,ASSESS2,Big Data,Big Data,Data Science,16,Reject,3
SKS3010,JMD305,ASSESS2,Applied ML,Applied ML,Data Science,73,Accept,1
SKS3011,JMD305,ASSESS3,Redis,Redis,Cloud,72,Accept,3
SKS3012,JMD305,ASSESS3,Azure,Azure,Cloud,85,Accept,2
SKS3013,JMD305,ASSESS4,SnowFlake,SnowFlake,Data Engineering,96,Accept,2
SKS3014,JMD305,ASSESS5,Reactjs,Reactjs,Development,34,Reject,2
SKS3015,JMD306,ASSESS1,Python,Python,Data Science,35.570747217806044,Reject,3
SKS3016,JMD306,ASSESS2,GCP,GCP,Cloud,63,Reject,1
SKS3017,JMD306,ASSESS2,AWS,AWS,Cloud,52,Reject,1
SKS3018,JMD306,ASSESS3,Web Scraping,Web Scraping,Data Engineering,16,Reject,3
SKS3019,JMD306,ASSESS3,Data Bricks,Data Bricks,Data Engineering,85,Accept,3
SKS3020,JMD306,ASSESS4,GCP,GCP,Cloud,78,Accept,1
SKS3021,JMD306,ASSESS4,Redis,Redis,Cloud,92,Accept,1
SKS3022,JMD306,ASSESS4,Azure,Azure,Cloud,83,Accept,3
SKS3023,JMD306,ASSESS5,Laravel,Laravel,Development,44,Reject,2
SKS3024,JMD307,ASSESS1,Next Js,Next Js,Development,84,Accept,1
SKS3025,JMD307,ASSESS1,Reactjs,Reactjs,Development,42,Reject,3
SKS3026,JMD307,ASSESS1,Angular,Angular,Development,61,Reject,2
SKS3027,JMD307,ASSESS2,Node,Node,Development,94,Accept,3
SKS3028,JMD307,ASSESS3,Next Js,Next Js,Development,46,Reject,3
SKS3029,JMD307,ASSESS3,Flutter,Flutter,Development,86,Accept,2
SKS3030,JMD307,ASSESS4,AWS,AWS,Cloud,28,Reject,1
SKS3031,JMD307,ASSESS4,GCP,GCP,Cloud,49,Reject,2
SKS3032,JMD307,ASSESS4,Azure,Azure,Cloud,52,Reject,2
SKS3033,JMD307,ASSESS5,Flutter,Flutter,Development,74,Accept,1
SKS3034,JMD308,ASSESS1,Redis,Redis,Cloud,97,Accept,3
SKS3035,JMD308,ASSESS2,React Native,React Native,Development,71,Accept,2
SKS3036,JMD308,ASSESS3,Big Data,Big Data,Data Science,31,Reject,2
SKS3037,JMD308,ASSESS3,Applied ML,Applied ML,Data Science,4,Reject,2
SKS3038,JMD308,ASSESS3,Python,Python,Data Science,71,Accept,3
SKS3039,JMD308,ASSESS4,SnowFlake,SnowFlake,Data Engineering,71,Accept,2
SKS3040,JMD308,ASSESS4,Python,Python,Data Engineering,14,Reject,2
SKS3041,JMD308,ASSESS5,Applied ML,Applied ML,Data Science,85,Accept,3
SKS3042,JMD309,ASSESS1,SnowFlake,SnowFlake,Data Engineering,97,Accept,1
SKS3043,JMD309,ASSESS2,DBT,DBT,Data Engineering,64,Reject,3
SKS3044,JMD309,ASSESS2,MySQL,MySQL,Data Engineering,75,Accept,2
SKS3045,JMD309,ASSESS3,GCP,GCP,Cloud,37,Reject,3
SKS3046,JMD309,ASSESS4,MySQL,MySQL,Data Engineering,72,Accept,3
SKS3047,JMD309,ASSESS4,Data Bricks,Data Bricks,Data Engineering,6,Reject,1
SKS3048,JMD309,ASSESS4,Web Scraping,Web Scraping,Data Engineering,8,Reject,1
SKS3049,JMD309,ASSESS5,Next Js,Next Js,Development,71,Accept,2
SKS3050,JMD309,ASSESS5,Reactjs,Reactjs,Development,35.75767918088737,Reject,2
SKS3051,JMD310,ASSESS1,AWS,AWS,Cloud,97,Accept,2
SKS3052,JMD310,ASSESS1,Redis,Redis,Cloud,99,Accept,3
SKS3053,JMD310,ASSESS2,AWS,AWS,Cloud,54,Reject,1
