id,employeeId,courseName,skills,courseDepartment,certificationLink,status
CERT708,JMD227,Python,Python,Data Engineering,https://williamson-gibbs.info/,Reject
CERT709,JMD227,SnowFlake,SnowFlake,Data Engineering,http://www.johnston.biz/,Accept
CERT710,JMD228,Web Scraping,Web Scraping,Data Engineering,http://www.ross-velazquez.com/,Reject
CERT711,JMD228,Applied ML,Applied ML,Data Science,https://www.elliott.biz/,Reject
CERT712,JMD228,Python,Python,Data Science,http://west.com/,Accept
CERT713,JMD228,Big Data,Big Data,Data Science,http://www.perry-valdez.com/,Reject
CERT714,JMD229,Python,Python,Data Science,https://www.maddox.biz/,Accept
CERT715,JMD229,Applied ML,Applied ML,Data Science,http://thornton.com/,Accept
CERT716,JMD229,Big Data,Big Data,Data Science,https://www.williams-hunter.com/,Accept
CERT717,JMD229,Data Bricks,Data Bricks,Data Engineering,http://marks-adkins.com/,Reject
CERT718,JMD229,SnowFlake,SnowFlake,Data Engineering,http://www.nichols.com/,Accept
CERT719,JMD230,Redis,Redis,Cloud,http://www.thomas.net/,Accept
CERT720,JMD230,GCP,GCP,Cloud,http://faulkner-miller.org/,Accept
CERT721,JMD231,Big Data,Big Data,Data Science,https://www.mitchell-paul.net/,Reject
CERT722,JMD231,AWS,AWS,Cloud,https://griffith-gay.com/,Accept
CERT723,JMD231,GCP,GCP,Cloud,https://holmes.com/,Accept
CERT724,JMD232,Python,Python,Data Engineering,http://gilmore.org/,Accept
CERT725,JMD233,Redis,Redis,Cloud,https://www.patel-mason.com/,Reject
CERT726,JMD234,DBT,DBT,Data Engineering,https://www.olson-horne.com/,Accept
CERT727,JMD234,Data Bricks,Data Bricks,Data Engineering,https://conway.com/,Accept
CERT728,JMD234,Python,Python,Data Engineering,https://smith-prince.biz/,Reject
CERT729,JMD235,Data Bricks,Data Bricks,Data Engineering,http://campbell.com/,Accept
CERT730,JMD236,Azure,Azure,Cloud,http://www.french-kennedy.com/,Accept
CERT731,JMD236,GCP,GCP,Cloud,http://www.little-flores.com/,Reject
CERT732,JMD236,AWS,AWS,Cloud,http://www.harrell.com/,Reject
CERT733,JMD236,MySQL,MySQL,Data Engineering,https://johnson.com/,Reject
CERT734,JMD236,SnowFlake,SnowFlake,Data Engineering,http://ochoa.biz/,Reject
CERT735,JMD236,DBT,DBT,Data Engineering,https://hall.info/,Reject
CERT736,JMD237,AWS,AWS,Cloud,http://www.russell-foster.com/,Accept
CERT737,JMD237,Redis,Redis,Cloud,https://www.boyd.info/,Accept
CERT738,JMD237,GCP,GCP,Cloud,https://www.davis.com/,Reject
CERT739,JMD237,Big Data,Big Data,Data Science,http://www.lewis.com/,Accept
CERT740,JMD237,Applied ML,Applied ML,Data Science,http://mcintyre.com/,Reject
CERT741,JMD238,Redis,Redis,Cloud,http://hunter.com/,Accept
CERT742,JMD238,GCP,GCP,Cloud,http://www.walton.com/,Accept
CERT743,JMD239,AWS,AWS,Cloud,http://miller.com/,Accept
CERT744,JMD239,Redis,Redis,Cloud,http://french.net/,Reject
CERT745,JMD239,Web Scraping,Web Scraping,Data Engineering,http://www.woodward.biz/,Reject
CERT746,JMD239,Python,Python,Data Engineering,http://www.martin.net/,Accept
CERT747,JMD240,GCP,GCP,Cloud,http://costa.net/,Accept
CERT748,JMD240,Flutter,Flutter,Development,http://brown.com/,Reject
CERT749,JMD240,Next Js,Next Js,Development,https://www.long-harvey.com/,Reject
CERT750,JMD241,GCP,GCP,Cloud,http://anderson-mccall.com/,Accept
CERT751,JMD241,AWS,AWS,Cloud,http://www.campbell.biz/,Reject
CERT752,JMD242,SnowFlake,SnowFlake,Data Engineering,https://www.henson-matthews.org/,Reject
CERT753,JMD242,Python,Python,Data Engineering,http://dominguez.com/,Reject
CERT754,JMD242,Data Bricks,Data Bricks,Data Engineering,https://www.gomez-chen.com/,Accept
CERT755,JMD242,Python,Python,Data Science,http://rodriguez.biz/,Accept
CERT756,JMD243,Redis,Redis,Cloud,http://thomas.info/,Accept
CERT757,JMD243,GCP,GCP,Cloud,https://coleman.com/,Accept
CERT758,JMD243,AWS,AWS,Cloud,https://www.rodriguez.info/,Reject
CERT759,JMD243,Web Scraping,Web Scraping,Data Engineering,http://atkinson-henderson.com/,Accept
CERT760,JMD244,MySQL,MySQL,Data Engineering,https://henry.com/,Reject
CERT761,JMD245,Applied ML,Applied ML,Data Science,https://www.larson.biz/,Accept
CERT762,JMD245,React Native,React Native,Development,https://www.robertson.com/,Accept
CERT763,JMD245,Node,Node,Development,https://brown-sanchez.net/,Accept
CERT764,JMD245,Flutter,Flutter,Development,https://klein-hernandez.org/,Accept
CERT765,JMD246,Reactjs,Reactjs,Development,https://garcia-davis.com/,Accept
CERT766,JMD246,Angular,Angular,Development,http://www.young.com/,Accept
CERT767,JMD246,Flutter,Flutter,Development,https://www.bond.com/,Reject
CERT768,JMD246,Python,Python,Data Engineering,http://price-whitehead.com/,Accept
CERT769,JMD246,SnowFlake,SnowFlake,Data Engineering,http://www.mora.com/,Reject
CERT770,JMD246,Web Scraping,Web Scraping,Data Engineering,https://evans-rosario.info/,Reject
CERT771,JMD247,Laravel,Laravel,Development,https://www.thompson-miller.com/,Reject
CERT772,JMD247,Next Js,Next Js,Development,http://www.edwards-sanders.com/,Accept
CERT773,JMD247,React Native,React Native,Development,https://campos-english.info/,Reject
CERT774,JMD248,Python,Python,Data Science,http://gomez.com/,Reject
CERT775,JMD248,Big Data,Big Data,Data Science,https://patrick-webb.com/,Reject
CERT776,JMD248,Applied ML,Applied ML,Data Science,https://www.salazar-chandler.com/,Reject
CERT777,JMD248,Next Js,Next Js,Development,https://www.brown.com/,Reject
CERT778,JMD248,Reactjs,Reactjs,Development,http://carpenter-soto.com/,Reject
CERT779,JMD248,Flutter,Flutter,Development,https://patel-allison.com/,Reject
CERT780,JMD249,Flutter,Flutter,Development,https://www.murphy.net/,Accept
CERT781,JMD249,Angular,Angular,Development,http://www.gutierrez-lynn.com/,Reject
CERT782,JMD249,Laravel,Laravel,Development,https://www.kirby.com/,Reject
CERT783,JMD250,DBT,DBT,Data Engineering,http://brown.com/,Reject
CERT784,JMD250,Data Bricks,Data Bricks,Data Engineering,http://www.luna.info/,Reject
CERT785,JMD251,Laravel,Laravel,Development,https://diaz.com/,Reject
CERT786,JMD251,Node,Node,Development,http://barker-rogers.com/,Accept
CERT787,JMD251,Next Js,Next Js,Development,https://wilson.org/,Reject
CERT788,JMD252,Azure,Azure,Cloud,http://www.smith.com/,Accept
CERT789,JMD252,GCP,GCP,Cloud,https://barber.info/,Accept
CERT790,JMD252,Redis,Redis,Cloud,http://franklin.info/,Accept
CERT791,JMD253,Applied ML,Applied ML,Data Science,https://www.blake-ross.com/,Accept
CERT792,JMD253,Python,Python,Data Science,https://www.potts.org/,Reject
CERT793,JMD254,MySQL,MySQL,Data Engineering,http://gonzalez-green.biz/,Accept
CERT794,JMD254,DBT,DBT,Data Engineering,https://www.richards.com/,Accept
CERT795,JMD254,Next Js,Next Js,Development,http://www.pugh.net/,Accept
CERT796,JMD254,Reactjs,Reactjs,Development,https://duran-taylor.net/,Accept
CERT797,JMD254,React Native,React Native,Development,http://wise-wells.com/,Accept
CERT798,JMD255,SnowFlake,SnowFlake,Data Engineering,https://www.watson.info/,Accept
CERT799,JMD255,Redis,Redis,Cloud,https://dunlap.com/,Accept
CERT800,JMD256,GCP,GCP,Cloud,http://macdonald.com/,Accept
CERT801,JMD256,Azure,Azure,Cloud,http://www.jimenez-meyer.org/,Reject
CERT802,JMD256,DBT,DBT,Data Engineering,http://kelly.com/,Reject
CERT803,JMD256,Data Bricks,Data Bricks,Data Engineering,https://mccoy.com/,Reject
CERT804,JMD257,DBT,DBT,Data Engineering,http://avila.com/,Reject
CERT805,JMD257,Python,Python,Data Engineering,http://huffman.com/,Reject
CERT806,JMD258,Reactjs,Reactjs,Development,https://www.fisher.biz/,Accept
CERT807,JMD258,Next Js,Next Js,Development,https://wagner.info/,Accept
CERT808,JMD258,Angular,Angular,Development,https://delgado.com/,Reject
CERT809,JMD258,Python,Python,Data Science,https://barnes.info/,Reject
CERT810,JMD259,Data Bricks,Data Bricks,Data Engineering,http://ellis-moore.com/,Accept
CERT811,JMD259,DBT,DBT,Data Engineering,https://www.lynch-hernandez.net/,Reject
CERT812,JMD259,Python,Python,Data Engineering,http://www.porter-baldwin.biz/,Reject
CERT813,JMD260,Node,Node,Development,https://tate-rosales.com/,Reject
CERT814,JMD260,Flutter,Flutter,Development,https://cook.info/,Reject
CERT815,JMD261,Python,Python,Data Science,https://kim.com/,Reject
CERT816,JMD261,Azure,Azure,Cloud,https://www.tyler.biz/,Accept
CERT817,JMD262,Web Scraping,Web Scraping,Data Engineering,https://mitchell.com/,Reject
CERT818,JMD263,Web Scraping,Web Scraping,Data Engineering,https://jones.com/,Accept
CERT819,JMD263,MySQL,MySQL,Data Engineering,https://duffy.org/,Reject
CERT820,JMD263,SnowFlake,SnowFlake,Data Engineering,https://collins.com/,Accept
CERT821,JMD263,Reactjs,Reactjs,Development,https://www.wolfe.com/,Accept
CERT822,JMD263,Angular,Angular,Development,http://orr-wilson.com/,Accept
CERT823,JMD264,Flutter,Flutter,Development,http://www.thornton.com/,Reject
CERT824,JMD264,Python,Python,Data Science,https://smith-paul.org/,Reject
CERT825,JMD265,SnowFlake,SnowFlake,Data Engineering,http://www.williams.com/,Accept
CERT826,JMD265,Web Scraping,Web Scraping,Data Engineering,http://www.jones.com/,Accept
CERT827,JMD265,MySQL,MySQL,Data Engineering,http://www.donaldson-mack.biz/,Accept
CERT828,JMD265,Azure,Azure,Cloud,https://barber.com/,Accept
CERT829,JMD265,GCP,GCP,Cloud,http://wolfe-martinez.com/,Accept
CERT830,JMD266,Node,Node,Development,https://www.evans.com/,Accept
CERT831,JMD266,React Native,React Native,Development,http://robinson.com/,Reject
CERT832,JMD266,Next Js,Next Js,Development,https://smith-moody.info/,Reject
CERT833,JMD266,Python,Python,Data Science,https://www.harvey-thomas.com/,Accept
CERT834,JMD266,Big Data,Big Data,Data Science,https://www.bryan-gomez.net/,Accept
CERT835,JMD267,Data Bricks,Data Bricks,Data Engineering,http://www.rogers.com/,Reject
CERT836,JMD267,Web Scraping,Web Scraping,Data Engineering,http://gibbs.com/,Accept
CERT837,JMD267,Python,Python,Data Engineering,http://www.dixon-davis.com/,Reject
CERT838,JMD267,Reactjs,Reactjs,Development,https://www.mayo.com/,Accept
CERT839,JMD267,Next Js,Next Js,Development,https://www.velasquez-wells.info/,Accept
CERT840,JMD268,Azure,Azure,Cloud,http://www.fleming-klein.com/,Accept
CERT841,JMD268,AWS,AWS,Cloud,https://jones.info/,Accept
CERT842,JMD268,Applied ML,Applied ML,Data Science,https://www.brewer-moore.com/,Accept
CERT843,JMD268,Python,Python,Data Science,http://www.morris.com/,Accept
CERT844,JMD269,DBT,DBT,Data Engineering,https://miller-curry.com/,Accept
CERT845,JMD269,Python,Python,Data Engineering,http://www.perry-montgomery.com/,Reject
CERT846,JMD269,Azure,Azure,Cloud,http://johnson.com/,Reject
CERT847,JMD269,AWS,AWS,Cloud,http://moore.com/,Accept
CERT848,JMD269,Redis,Redis,Cloud,https://clark-graham.com/,Accept
CERT849,JMD270,AWS,AWS,Cloud,http://leblanc-haas.com/,Reject
CERT850,JMD270,GCP,GCP,Cloud,https://www.potter-hall.biz/,Reject
CERT851,JMD270,Redis,Redis,Cloud,http://www.fitzgerald.com/,Accept
CERT852,JMD270,Web Scraping,Web Scraping,Data Engineering,https://www.fox.biz/,Accept
CERT853,JMD270,Python,Python,Data Engineering,https://www.wise-young.com/,Reject
CERT854,JMD271,DBT,DBT,Data Engineering,http://schneider.com/,Reject
CERT855,JMD271,Python,Python,Data Engineering,https://tanner.com/,Reject
CERT856,JMD271,MySQL,MySQL,Data Engineering,http://www.smith-morton.com/,Accept
CERT857,JMD272,Applied ML,Applied ML,Data Science,http://warren-best.com/,Reject
CERT858,JMD272,Big Data,Big Data,Data Science,https://ramirez.com/,Reject
CERT859,JMD272,Python,Python,Data Science,http://allison.net/,Accept
CERT860,JMD273,Reactjs,Reactjs,Development,http://johnson.org/,Reject
CERT861,JMD273,Laravel,Laravel,Development,https://www.valdez.info/,Reject
CERT862,JMD274,MySQL,MySQL,Data Engineering,https://edwards-stevenson.com/,Accept
CERT863,JMD275,Python,Python,Data Science,https://mathis-sanchez.com/,Accept
CERT864,JMD275,Applied ML,Applied ML,Data Science,https://glenn.info/,Accept
CERT865,JMD275,Big Data,Big Data,Data Science,https://cardenas.net/,Reject
CERT866,JMD276,Azure,Azure,Cloud,http://hoover-dixon.info/,Reject
CERT867,JMD276,GCP,GCP,Cloud,http://hamilton.com/,Reject
CERT868,JMD276,Redis,Redis,Cloud,http://www.hall.com/,Reject
CERT869,JMD277,Python,Python,Data Science,https://smith-price.com/,Accept
CERT870,JMD277,Big Data,Big Data,Data Science,http://hernandez.com/,Accept
CERT871,JMD277,Applied ML,Applied ML,Data Science,http://www.webster.com/,Accept
CERT872,JMD278,Big Data,Big Data,Data Science,http://vargas.com/,Accept
CERT873,JMD278,Python,Python,Data Science,https://www.soto-carroll.info/,Accept
CERT874,JMD278,DBT,DBT,Data Engineering,http://www.parrish-wood.info/,Reject
CERT875,JMD278,Web Scraping,Web Scraping,Data Engineering,https://www.phillips-murillo.com/,Reject
CERT876,JMD278,Data Bricks,Data Bricks,Data Engineering,http://www.reed.com/,Reject
CERT877,JMD279,Python,Python,Data Science,https://cooper-watkins.info/,Accept
CERT878,JMD279,Big Data,Big Data,Data Science,https://myers.com/,Reject
CERT879,JMD280,Python,Python,Data Science,http://lewis-smith.com/,Reject
CERT880,JMD280,Applied ML,Applied ML,Data Science,https://price-carpenter.com/,Accept
CERT881,JMD281,Node,Node,Development,http://williams.com/,Reject
CERT882,JMD282,Laravel,Laravel,Development,https://www.miller.org/,Reject
CERT883,JMD282,Reactjs,Reactjs,Development,https://webster.org/,Reject
CERT884,JMD282,AWS,AWS,Cloud,https://ramirez.com/,Accept
CERT885,JMD283,Applied ML,Applied ML,Data Science,http://powell-lopez.com/,Accept
CERT886,JMD283,Python,Python,Data Science,https://www.martin-friedman.org/,Accept
CERT887,JMD284,Applied ML,Applied ML,Data Science,https://wilson.com/,Accept
CERT888,JMD284,Flutter,Flutter,Development,https://www.robinson.com/,Accept
CERT889,JMD284,Angular,Angular,Development,https://whitney-rodriguez.net/,Reject
CERT890,JMD284,Reactjs,Reactjs,Development,http://pineda-franklin.biz/,Accept
CERT891,JMD285,Redis,Redis,Cloud,https://www.coleman-thomas.com/,Reject
CERT892,JMD285,Azure,Azure,Cloud,https://www.garrett.biz/,Reject
CERT893,JMD285,DBT,DBT,Data Engineering,https://www.sherman-murphy.com/,Accept
CERT894,JMD286,Data Bricks,Data Bricks,Data Engineering,http://www.peterson-thompson.com/,Accept
CERT895,JMD287,Big Data,Big Data,Data Science,http://www.gonzalez-lawrence.com/,Accept
CERT896,JMD287,Applied ML,Applied ML,Data Science,http://andersen.net/,Accept
CERT897,JMD287,Python,Python,Data Science,https://sellers.com/,Accept
CERT898,JMD287,Next Js,Next Js,Development,https://owen-lewis.org/,Reject
CERT899,JMD287,React Native,React Native,Development,http://watson-clark.org/,Accept
CERT900,JMD287,Angular,Angular,Development,http://robbins-turner.com/,Reject
CERT901,JMD288,AWS,AWS,Cloud,http://www.williams-patterson.com/,Accept
CERT902,JMD288,React Native,React Native,Development,http://www.novak.com/,Accept
CERT903,JMD288,Next Js,Next Js,Development,http://morris-cooper.net/,Accept
CERT904,JMD288,Flutter,Flutter,Development,https://www.smith-adams.com/,Accept
CERT905,JMD289,Python,Python,Data Science,http://harrison.biz/,Reject
CERT906,JMD289,Applied ML,Applied ML,Data Science,http://www.white.net/,Reject
CERT907,JMD290,Azure,Azure,Cloud,https://warren.com/,Reject
CERT908,JMD290,AWS,AWS,Cloud,http://www.graves-brown.com/,Reject
CERT909,JMD290,GCP,GCP,Cloud,https://www.sosa.com/,Accept
CERT910,JMD290,MySQL,MySQL,Data Engineering,https://www.russell.com/,Accept
CERT911,JMD291,Big Data,Big Data,Data Science,http://www.parks.org/,Reject
CERT912,JMD291,Python,Python,Data Science,http://evans.com/,Accept
CERT913,JMD291,Applied ML,Applied ML,Data Science,http://stark.com/,Accept
CERT914,JMD291,Next Js,Next Js,Development,http://www.brooks-kane.org/,Accept
CERT915,JMD291,Reactjs,Reactjs,Development,https://www.fernandez.info/,Reject
CERT916,JMD291,Node,Node,Development,https://palmer.com/,Accept
CERT917,JMD292,GCP,GCP,Cloud,http://www.eaton.com/,Reject
CERT918,JMD293,Python,Python,Data Science,http://wallace-higgins.com/,Accept
CERT919,JMD294,GCP,GCP,Cloud,https://pugh-short.com/,Accept
CERT920,JMD294,Redis,Redis,Cloud,http://www.dean-caldwell.com/,Reject
CERT921,JMD294,Next Js,Next Js,Development,https://smith.com/,Accept
CERT922,JMD295,Data Bricks,Data Bricks,Data Engineering,http://www.martin.net/,Accept
CERT923,JMD295,Web Scraping,Web Scraping,Data Engineering,https://griffin-johnson.net/,Reject
CERT924,JMD295,Angular,Angular,Development,http://www.fisher.com/,Accept
CERT925,JMD295,React Native,React Native,Development,http://www.ford-ramos.info/,Accept
CERT926,JMD296,Python,Python,Data Science,http://www.joseph.com/,Accept
CERT927,JMD296,Applied ML,Applied ML,Data Science,http://www.smith.org/,Reject
CERT928,JMD297,Big Data,Big Data,Data Science,https://www.garcia-castillo.com/,Reject
CERT929,JMD297,Applied ML,Applied ML,Data Science,https://www.allen-johnson.info/,Reject
CERT930,JMD297,Python,Python,Data Science,http://gates.info/,Reject
CERT931,JMD297,Node,Node,Development,https://www.mcpherson-ryan.com/,Reject
CERT932,JMD297,Flutter,Flutter,Development,https://www.clark.org/,Accept
CERT933,JMD298,Angular,Angular,Development,https://ballard.com/,Reject
CERT934,JMD298,Flutter,Flutter,Development,https://hernandez-williams.com/,Reject
CERT935,JMD299,AWS,AWS,Cloud,http://www.vaughn-vance.biz/,Reject
CERT936,JMD299,MySQL,MySQL,Data Engineering,https://www.vasquez-wood.com/,Reject
CERT937,JMD299,Python,Python,Data Engineering,https://velez.org/,Accept
CERT938,JMD299,Data Bricks,Data Bricks,Data Engineering,https://www.gregory.com/,Accept
CERT939,JMD300,MySQL,MySQL,Data Engineering,http://lucero.com/,Reject
CERT940,JMD300,SnowFlake,SnowFlake,Data Engineering,http://www.robles.biz/,Reject
CERT941,JMD300,GCP,GCP,Cloud,https://jones-ayala.info/,Reject
CERT942,JMD300,Azure,Azure,Cloud,https://www.hunt.com/,Reject
CERT943,JMD301,Big Data,Big Data,Data Science,http://robinson.org/,Reject
CERT944,JMD301,Python,Python,Data Science,http://young.com/,Reject
CERT945,JMD301,Applied ML,Applied ML,Data Science,https://www.evans-campbell.net/,Accept
CERT946,JMD302,MySQL,MySQL,Data Engineering,https://mckinney-porter.com/,Reject
CERT947,JMD303,SnowFlake,SnowFlake,Data Engineering,https://www.becker.com/,Accept
CERT948,JMD304,Angular,Angular,Development,https://huber-guerrero.com/,Accept
CERT949,JMD304,AWS,AWS,Cloud,https://garcia-floyd.info/,Reject
CERT950,JMD304,GCP,GCP,Cloud,http://www.patel.info/,Reject
CERT951,JMD304,Redis,Redis,Cloud,http://www.hicks.org/,Reject
CERT952,JMD305,React Native,React Native,Development,https://www.foster.biz/,Accept
CERT953,JMD305,Reactjs,Reactjs,Development,https://sullivan.biz/,Accept
CERT954,JMD305,Next Js,Next Js,Development,https://www.smith.com/,Accept
CERT955,JMD306,React Native,React Native,Development,https://carlson.com/,Accept
CERT956,JMD306,Angular,Angular,Development,https://phillips-patterson.com/,Reject
CERT957,JMD306,Azure,Azure,Cloud,https://marshall.com/,Accept
CERT958,JMD306,GCP,GCP,Cloud,https://mclaughlin.com/,Reject
CERT959,JMD306,AWS,AWS,Cloud,https://www.brown-saunders.com/,Reject
CERT960,JMD307,Reactjs,Reactjs,Development,http://rodriguez-steele.com/,Reject
CERT961,JMD307,Node,Node,Development,http://www.robinson-wood.com/,Accept
CERT962,JMD307,Azure,Azure,Cloud,http://www.miller-dean.com/,Reject
CERT963,JMD308,Azure,Azure,Cloud,http://www.perez-duncan.org/,Reject
CERT964,JMD308,GCP,GCP,Cloud,https://anderson-alvarado.biz/,Accept
CERT965,JMD308,Redis,Redis,Cloud,https://richardson-martinez.com/,Accept
CERT966,JMD308,Laravel,Laravel,Development,https://www.ford-ortega.com/,Accept
CERT967,JMD309,Azure,Azure,Cloud,https://morris.com/,Accept
CERT968,JMD310,Angular,Angular,Development,http://cooley-benson.net/,Accept
CERT969,JMD310,Next Js,Next Js,Development,https://vaughn-bennett.info/,Accept
CERT970,JMD310,Flutter,Flutter,Development,http://www.parker-cook.com/,Accept
CERT971,JMD311,Python,Python,Data Engineering,http://gonzalez.net/,Accept
CERT972,JMD312,AWS,AWS,Cloud,https://mcgee.com/,Reject
CERT973,JMD312,Flutter,Flutter,Development,http://durham.com/,Reject
CERT974,JMD312,Angular,Angular,Development,https://pierce-ryan.com/,Accept
CERT975,JMD313,Big Data,Big Data,Data Science,http://patterson-livingston.com/,Accept
CERT976,JMD313,Applied ML,Applied ML,Data Science,http://villanueva.com/,Accept
CERT977,JMD313,Azure,Azure,Cloud,https://lynch-fisher.com/,Accept
CERT978,JMD313,Redis,Redis,Cloud,https://www.figueroa.org/,Reject
CERT979,JMD313,GCP,GCP,Cloud,https://www.norton-smith.org/,Reject
CERT980,JMD314,React Native,React Native,Development,http://www.green.com/,Reject
CERT981,JMD314,Flutter,Flutter,Development,https://higgins.net/,Accept
CERT982,JMD314,GCP,GCP,Cloud,http://lawson-holmes.com/,Accept
CERT983,JMD315,Redis,Redis,Cloud,http://www.richard.com/,Accept
CERT984,JMD315,GCP,GCP,Cloud,http://guzman.com/,Accept
CERT985,JMD315,Azure,Azure,Cloud,https://weiss-solomon.com/,Accept
CERT986,JMD316,MySQL,MySQL,Data Engineering,http://www.jones.biz/,Accept
CERT987,JMD317,Redis,Redis,Cloud,https://www.frazier.info/,Accept
CERT988,JMD317,Azure,Azure,Cloud,http://calhoun-smith.com/,Reject
CERT989,JMD317,Next Js,Next Js,Development,https://www.summers.org/,Reject
CERT990,JMD318,Applied ML,Applied ML,Data Science,https://www.vargas.com/,Reject
CERT991,JMD318,Big Data,Big Data,Data Science,https://www.sparks.com/,Accept
CERT992,JMD318,Python,Python,Data Science,http://www.miller.com/,Reject
CERT993,JMD318,MySQL,MySQL,Data Engineering,http://webb.com/,Reject
CERT994,JMD318,Web Scraping,Web Scraping,Data Engineering,http://jackson.com/,Accept
CERT995,JMD319,Applied ML,Applied ML,Data Science,http://www.carpenter-ferguson.com/,Reject
CERT996,JMD319,Python,Python,Data Science,http://ford.com/,Reject
CERT997,JMD320,SnowFlake,SnowFlake,Data Engineering,https://young.com/,Reject
CERT998,JMD320,Data Bricks,Data Bricks,Data Engineering,https://www.hansen.net/,Reject
CERT999,JMD321,React Native,React Native,Development,http://reed-farmer.com/,Reject
CERT1000,JMD321,Reactjs,Reactjs,Development,http://www.turner.com/,Accept
CERT1001,JMD321,Node,Node,Development,https://www.hunt.com/,Reject
CERT1002,JMD321,Data Bricks,Data Bricks,Data Engineering,https://www.black.info/,Reject
CERT1003,JMD321,Python,Python,Data Engineering,http://www.baxter.com/,Reject
CERT1004,JMD322,Big Data,Big Data,Data Science,http://petty-smith.org/,Accept
CERT1005,JMD322,Python,Python,Data Engineering,https://www.johnson.com/,Accept
CERT1006,JMD322,MySQL,MySQL,Data Engineering,https://www.johnson-martinez.biz/,Accept
CERT1007,JMD323,React Native,React Native,Development,https://www.singh-adams.com/,Accept
CERT1008,JMD324,SnowFlake,SnowFlake,Data Engineering,https://beasley.com/,Reject
CERT1009,JMD324,Data Bricks,Data Bricks,Data Engineering,https://www.dudley.net/,Reject
CERT1010,JMD324,Web Scraping,Web Scraping,Data Engineering,https://www.martin.net/,Accept
CERT1011,JMD324,Python,Python,Data Science,https://www.cruz.info/,Accept
CERT1012,JMD325,MySQL,MySQL,Data Engineering,https://www.strong.biz/,Reject
CERT1013,JMD325,DBT,DBT,Data Engineering,http://stewart.biz/,Accept
CERT1014,JMD325,Redis,Redis,Cloud,https://goodman.com/,Accept
CERT1015,JMD326,Big Data,Big Data,Data Science,https://www.ward-thomas.com/,Accept
CERT1016,JMD327,GCP,GCP,Cloud,https://www.shannon.com/,Reject
CERT1017,JMD327,Azure,Azure,Cloud,https://bennett-meadows.net/,Reject
CERT1018,JMD328,Big Data,Big Data,Data Science,https://www.morrow.com/,Reject
CERT1019,JMD328,Python,Python,Data Science,https://www.davis.com/,Reject
CERT1020,JMD328,DBT,DBT,Data Engineering,http://burke.com/,Reject
CERT1021,JMD328,Python,Python,Data Engineering,http://www.sellers-koch.com/,Accept
CERT1022,JMD328,Web Scraping,Web Scraping,Data Engineering,http://www.fitzgerald.org/,Reject
CERT1023,JMD329,Applied ML,Applied ML,Data Science,https://taylor.info/,Reject
CERT1024,JMD329,Big Data,Big Data,Data Science,http://moody.com/,Reject
CERT1025,JMD329,Python,Python,Data Science,http://stevens.org/,Accept
CERT1026,JMD329,Redis,Redis,Cloud,http://www.hernandez.com/,Reject
CERT1027,JMD329,Azure,Azure,Cloud,http://www.grant.com/,Accept
CERT1028,JMD330,Python,Python,Data Science,http://www.roman.net/,Accept
CERT1029,JMD331,Python,Python,Data Science,https://www.moore.com/,Reject
CERT1030,JMD331,Big Data,Big Data,Data Science,http://medina-williams.org/,Reject
CERT1031,JMD331,Flutter,Flutter,Development,http://www.dixon.org/,Reject
CERT1032,JMD332,Python,Python,Data Engineering,http://owens.com/,Reject
CERT1033,JMD332,SnowFlake,SnowFlake,Data Engineering,https://garcia-richardson.info/,Reject
CERT1034,JMD332,DBT,DBT,Data Engineering,http://www.johnston.com/,Reject
CERT1035,JMD333,Next Js,Next Js,Development,http://newman.info/,Reject
CERT1036,JMD333,Angular,Angular,Development,https://www.stevenson-flores.info/,Accept
CERT1037,JMD333,Reactjs,Reactjs,Development,http://www.willis.org/,Accept
CERT1038,JMD333,Data Bricks,Data Bricks,Data Engineering,http://www.gordon-hubbard.com/,Accept
CERT1039,JMD333,Web Scraping,Web Scraping,Data Engineering,http://www.gardner-wolfe.net/,Reject
CERT1040,JMD334,Node,Node,Development,http://oneill.com/,Accept
CERT1041,JMD334,Next Js,Next Js,Development,https://hamilton.com/,Reject
CERT1042,JMD334,Laravel,Laravel,Development,http://harrison.biz/,Reject
CERT1043,JMD334,Applied ML,Applied ML,Data Science,https://maddox-brown.com/,Reject
CERT1044,JMD335,Python,Python,Data Science,http://www.hammond.biz/,Reject
CERT1045,JMD336,Data Bricks,Data Bricks,Data Engineering,https://montoya.net/,Reject
CERT1046,JMD337,GCP,GCP,Cloud,http://www.walker.com/,Accept
CERT1047,JMD338,Applied ML,Applied ML,Data Science,https://gardner-ortiz.com/,Accept
CERT1048,JMD338,Python,Python,Data Engineering,http://www.moreno.info/,Reject
CERT1049,JMD338,DBT,DBT,Data Engineering,https://www.wright-williams.com/,Reject
CERT1050,JMD339,AWS,AWS,Cloud,http://silva-green.com/,Accept
CERT1051,JMD339,Azure,Azure,Cloud,http://kerr.info/,Reject
CERT1052,JMD339,Redis,Redis,Cloud,https://moran.com/,Reject
CERT1053,JMD340,Laravel,Laravel,Development,http://www.nguyen.com/,Reject
CERT1054,JMD340,Node,Node,Development,http://ewing.com/,Reject
CERT1055,JMD340,React Native,React Native,Development,http://ward.info/,Accept
CERT1056,JMD341,Python,Python,Data Engineering,https://www.thompson-harris.com/,Reject
CERT1057,JMD341,Web Scraping,Web Scraping,Data Engineering,https://suarez.net/,Reject
CERT1058,JMD341,Azure,Azure,Cloud,http://www.flores-santiago.org/,Accept
